species,tissue_type,cell_name,marker,pmid
Human,escc tumor,"tumor-infiltrating dendritic cells
```",CD274,34489433
Human,blood,"cell_ontology_class='cd8-positive'
```",CD8A,34489433
Human,escc tumor,"tumor-infiltrating dendritic cells
```",PTPRC,34489433
Human,escc tumor,"tumor-infiltrating dendritic cells
```",CCR7,34489433
Human,escc tumor,"tumor-infiltrating dendritic cells
```",CD274,34489433
Human,blood,"cell_ontology_class='cd8-positive'
```",CD8A,34489433
Human,eye,"eye photoreceptor cell
```",GUCA1C,34552068
Human,eye,"eye photoreceptor cell
```",GNAT2,34552068
Human,eye,"eye photoreceptor cell
```",ARR3,34552068
Human,eye,"eye photoreceptor cell
```",GUCA1A,34552068
Human,eye,"eye photoreceptor cell
```",GUCA1B,34552068
Human,eye,"eye photoreceptor cell
```",GNGT2,34552068
Human,eye,"eye photoreceptor cell
```",PDE6C,34552068
Human,eye,"eye photoreceptor cell
```",PDE6H,34552068
Human,eye,"eye photoreceptor cell
```",OPN1SW,34552068
Human,eye,"retinal ganglion cell
```",EBF3,34552068
Human,eye,"retinal ganglion cell
```",DCX,34552068
Human,eye,"retinal ganglion cell
```",ROBO1,34552068
Human,eye,"retinal ganglion cell
```",SOX11,34552068
Human,eye,"retinal ganglion cell
```",GAP43,34552068
Human,eye,"retinal ganglion cell
```",PCDHB10,34552068
Human,eye,"retinal ganglion cell
```",STMN2,34552068
Human,eye,"retinal ganglion cell
```",NEFM,34552068
Human,eye,"retinal ganglion cell
```",POU4F2,34552068
Human,eye,"retinal ganglion cell
```",EBF1,34552068
Human,eye,"retinoblastoma cell
```",CD24,34552068
Human,eye,"retinal ganglion cell
```",EBF3,34552068
Human,eye,"retinal ganglion cell
```",EBF1,34552068
Human,eye,"retinal ganglion cell
```",GAP43,34552068
Human,eye,"retinal ganglion cell
```",POU4F2,34552068
Human,eye,"retinal ganglion cell
```",NEFM,34552068
Human,eye,"retinal ganglion cell
```",ALCAM,34552068
Human,eye,"retinal ganglion cell
```",NRN1,34552068
Human,eye,"retinal ganglion cell
```",CNTN2,34552068
Human,retina,"eye photoreceptor cell
```",OTX2,34552068
Human,retina,"eye photoreceptor cell
```",CRX,34552068
Human,retina,"eye photoreceptor cell
```",THRB,34552068
Human,retina,"eye photoreceptor cell
```",RXRG,34552068
Human,retina,"eye photoreceptor cell
```",PDE6H,34552068
Human,retina,"eye photoreceptor cell
```",GNAT2,34552068
Human,retina,"eye photoreceptor cell
```",ARR3,34552068
Human,retina,"eye photoreceptor cell
```",GUCA1C,34552068
Human,eye,"retinal ganglion cell
```",EBF3,34552068
Human,eye,"retinal ganglion cell
```",GAP43,34552068
Human,retina,"photoreceptor cell
```",CRX,34552068
Human,retina,"photoreceptor cell
```",ARR3,34552068
Human,eye,"amacrine cell
```",EBF3,34552068
Human,retina,"eye photoreceptor cell
```",OTX2,34552068
Human,retina,"eye photoreceptor cell
```",CRX,34552068
Human,retina,"eye photoreceptor cell
```",THRB,34552068
Human,retina,"eye photoreceptor cell
```",RXRG,34552068
Human,retina,"retinal ganglion cell
```",GAP43,34552068
Human,retina,"retinal ganglion cell
```",SOX11,34552068
Human,retina,"retinal ganglion cell
```",UCHL1,34552068
Human,retina,"retinal ganglion cell
```",DCX,34552068
Human,retina,"retinal ganglion cell
```",EBF3,34552068
Human,eye,"cell_ontology_class='eye photoreceptor cell', free_annotation='retina - photoreceptor cells'
```",ARR3,34552068
Human,eye,"cell_ontology_class='eye photoreceptor cell', free_annotation='retina - photoreceptor cells'
```",GUCA1C,34552068
Human,eye,"proliferating retinal cells
```",MKI67,34552068
Human,eye,"hypoxic cells
```",BNIP3,34552068
Human,eye,"microglial cell
```",CD14,34552068
Human,eye,"microglial cell
```",AIF1,34552068
Human,eye,"t cell
```",CD3D,34552068
Human,eye,"t cell
```",TRAC,34552068
Human,eye,"retinal ganglion cell
```",EBF3,34552068
Human,retina,"eye photoreceptor cell
```",OTX2,34552068
Human,retina,"eye photoreceptor cell
```",CRX,34552068
Human,retina,"eye photoreceptor cell
```",THRB,34552068
Human,retina,"eye photoreceptor cell
```",RXRG,34552068
Human,retina,"eye photoreceptor cell
```",PDE6H,34552068
Human,retina,"eye photoreceptor cell
```",GNAT2,34552068
Human,retina,"eye photoreceptor cell
```",ARR3,34552068
Human,retina,"eye photoreceptor cell
```",GUCA1C,34552068
Human,eye,"retinal ganglion cell
```",POU4F2,34552068
Human,eye,"retinal ganglion cell
```",EBF1,34552068
Human,eye,"retinal ganglion cell
```",GAP43,34552068
Human,eye,"cell_ontology_class='eye photoreceptor cell', free_annotation='retina - photoreceptor cells'
```",CRX,34552068
Human,eye,"cell_ontology_class='eye photoreceptor cell', free_annotation='retina - photoreceptor cells'
```",OTX2,34552068
Human,eye,"cell_ontology_class='eye photoreceptor cell', free_annotation='retina - photoreceptor cells'
```",ARR3,34552068
Human,eye,"cell_ontology_class='eye photoreceptor cell', free_annotation='retina - photoreceptor cells'
```",GUCA1C,34552068
Human,retina,"retinal ganglion cell
```",EBF3,34552068
Human,retina,"retinal ganglion cell
```",GAP43,34552068
Human,retina,"retinal ganglion cell
```",DCX,34552068
Human,eye,"proliferation (未明确具体细胞类型，可能涉及多种视网膜细胞的增殖状态)
```",MKI67,34552068
Human,eye,"retinal ganglion cell
```",BNIP3,34552068
Human,eye,"tissue resident macrophage
```",CD14,34552068
Human,eye,"t cell
```",CD3D,34552068
Human,retina,"eye photoreceptor cell
```",CRX,34552068
Human,retina,"eye photoreceptor cell
```",RCVRN,34552068
Human,retina,"eye photoreceptor cell
```",NRL,34552068
Human,retina,"eye photoreceptor cell
```",NR2E3,34552068
Human,retina,"eye photoreceptor cell
```",ARR3,34552068
Human,retina,"eye photoreceptor cell
```",RHO,34552068
Human,retina,"eye photoreceptor cell
```",OPSINs,34552068
Human,eye,"retinal ganglion cell
```",TFF1,34552068
Human,eye,"retinal ganglion cell
```",EBF3,34552068
Human,eye,"retinal ganglion cell
```",MKI67,34552068
Human,eye,"muller cell
```",TRDN,34584087
Human,eye,"muller cell
```",VIM,34584087
Human,eye,"retinal bipolar neuron
```",NIF3L1,34584087
Human,eye,"retinal bipolar neuron
```",PRKCA,34584087
Human,retina,"photoreceptor cell
```",RAB41,34584087
Human,retina,"photoreceptor cell
```",OPN1SW,34584087
Human,eye,"conjunctival epithelial cell
```",ACE2,34584087
Human,eye,"conjunctival epithelial cell
```",TMPRSS2,34584087
Human,eye,"conjunctival epithelial cell
```",BSG,34584087
Human,eye,"conjunctival epithelial cell
```",CTSB,34584087
Human,eye,"conjunctival epithelial cell
```",CTSL,34584087
Human,eye,"limbal stem cell
```",COL9A1,34584087
Human,eye,"ciliary body
```",COL9A1,34584087
Human,eye,"cell_ontology_class='ciliary body', free_annotation='ciliary body cells'
```",COL9A1,34584087
Human,eye,"limbal stem cell
```",OTX2,34584087
Human,eye,"corneal basal cells
```",CPAMD8,34584087
Human,eye,"limbal stem cell
```",PAX6,34584087
Human,eye,"limbal stem cell
```",SIX3,34584087
Human,eye,"corneal basal cells
```",PAX6,34584087
Human,eye,"corneal basal cells
```",SIX3,34584087
Human,eye,"B cell
```",PAX6,34584087
Human,eye,"B cell
```",SIX3,34584087
Human,eye,"limbal stem cell
```",OTX2,34584087
Human,eye,"corneal basal cells
```",CPAMD8,34584087
Human,eye,"limbal stem cell
```",PAX6,34584087
Human,eye,"limbal stem cell
```",SIX3,34584087
Human,eye,"corneal basal cells
```",PAX6,34584087
Human,eye,"corneal basal cells
```",SIX3,34584087
Human,eye,"B cell
```",PAX6,34584087
Human,eye,"B cell
```",SIX3,34584087
Human,aqueous humor,"无法确定
```",ITGAX,34783307
Human,aqueous humor,"无法确定
```",CLEC7A,34783307
Human,blood,"memory b cell
```",CLEC10A,34783307
Human,blood,"memory b cell
```",MRC1,34783307
Human,tongue,"pericyte cell
```",IL3RA,34783307
Human,tongue,"pericyte cell
```",CLEC4C,34783307
Human,aqueous humor,"mast cell
```",TMEM176B,34783307
Human,aqueous humor,"mast cell
```",IDO1,34783307
Human,aqueous humor,"mast cell
```",FSCN1,34783307
Human,aqueous humor,"mast cell
```",LAMP3,34783307
Human,aqueous humor,"mast cell
```",CD83,34783307
Human,blood,"granulocyte
```",S100A12,34783307
Human,blood,"granulocyte
```",S100A8,34783307
Human,blood,"granulocyte
```",CCL2,34783307
Human,blood,"macrophage
```",S100A12,34783307
Human,blood,"macrophage
```",S100A8,34783307
Human,blood,"macrophage
```",CCL2,34783307
Human,lymph_node,"cd1c-positive myeloid dendritic cell
```",CLEC9A,34783307
Human,lymph_node,"cd1c-positive myeloid dendritic cell
```",XCR1,34783307
Human,lymph_node,"cd1c-positive myeloid dendritic cell
```",BATF3,34783307
Human,spleen,"cd1c-positive myeloid dendritic cell
```",CD1C,34783307
Human,spleen,"cd1c-positive myeloid dendritic cell
```",FCER1A,34783307
Human,spleen,"cd1c-positive myeloid dendritic cell
```",CLEC10A,34783307
Human,vasculature,"pericyte cell
```",CLEC9A,34783307
Human,vasculature,"pericyte cell
```",C1ORF54,34783307
Human,vasculature,"pericyte cell
```",HLA-DPA1,34783307
Human,vasculature,"pericyte cell
```",CADM1,34783307
Human,vasculature,"pericyte cell
```",CAMK2D,34783307
Human,peripheral blood,"需进一步明确具体细胞类型，可能为 ""CD4+ T cell"" 或其他免疫细胞类型
```",CD1C,34783307
Human,peripheral blood,"需进一步明确具体细胞类型，可能为 ""CD4+ T cell"" 或其他免疫细胞类型
```",FCER1A,34783307
Human,peripheral blood,"需进一步明确具体细胞类型，可能为 ""CD4+ T cell"" 或其他免疫细胞类型
```",CLEC10A,34783307
Human,peripheral blood,"需进一步明确具体细胞类型，可能为 ""CD4+ T cell"" 或其他免疫细胞类型
```",ADAM8,34783307
Human,blood,"cell_ontology_class='macrophage', free_annotation='monocyte/macrophage'
```",CD14,34783307
Human,spleen,"cd1c-positive myeloid dendritic cell
```",CD1C,34783307
Human,eye,"mast cell
```",FSCN1,34783307
Human,eye,"mast cell
```",CD83,34783307
Human,eye,"mast cell
```",LAMP3,34783307
Human,eye,"endothelial cell
```",AXL,34783307
Human,eye,"endothelial cell
```",SIGLEC6,34783307
Human,eye,"macrophage
```",S100A8/S100A9,34783307
Human,blood,"cell_ontology_class='macrophage', free_annotation='monocyte/macrophage'
```",CD14,34783307
Human,spleen,"cd1c-positive myeloid dendritic cell
```",CD1C,34783307
Human,eye,"mast cell
```",FSCN1,34783307
Human,eye,"mast cell
```",CD83,34783307
Human,eye,"mast cell
```",LAMP3,34783307
Human,eye,"endothelial cell
```",AXL,34783307
Human,eye,"endothelial cell
```",SIGLEC6,34783307
Human,eye,"macrophage
```",S100A8/S100A9,34783307
Human,eye,"retinal pigment epithelial cell
```",BEST1,35030321
Human,eye,"retinal pigment epithelial cell
```",RPE65,35030321
Human,lung,"fibroblast
```",S100A4,35030321
Human,eye,"retinal pigment epithelial cell
```",TJP1,35030321
Human,eye,"retinal pigment epithelial cell
```",BEST1,35030321
Human,eye,"retinal pigment epithelial cell
```",RPE65,35030321
Human,eye,"retinal pigment epithelial cell
```",TYRP1,35030321
Human,eye,"retinal pigment epithelial cell
```",CRX,35030321
Human,eye,"retinal pigment epithelial cell
```",TYR,35030321
Human,eye,"retinal pigment epithelial cell
```",MERTK,35030321
Human,eye,"retinal pigment epithelial cell
```",LHX2,35030321
Human,retina,"retinal pigment epithelial cell
```",BSG,35030321
Human,retina,"retinal pigment epithelial cell
```",RPE65,35030321
Human,eye,"retinal pigment epithelial cell
```",STEM121,35030321
Human,esophageal epithelium,"epithelial progenitor cells
```",NT5E,35108658
Human,esophageal epithelium,"epithelial progenitor cells
```",ITGB4,35108658
Human,esophageal epithelium,"basal cell
```",NT5E,35108658
Human,esophageal epithelium,"basal cell
```",ITGB4,35108658
Human,esophageal epithelium,"basal cell
```",SOX2,35108658
Human,esophageal epithelium,"epithelial cell
```",MKI67,35108658
Human,esophageal epithelium,"basal cell
```",SOX2,35108658
Human,esophageal epithelium,"epithelial cell
```",MKI67,35108658
Human,esophagus,"basal cell
```",NT5E,35108658
Human,esophagus,"basal cell
```",ITGB4,35108658
Human,trachea,"basal cell
```",TP63,35108658
Human,trachea,"basal cell
```",TP63,35108658
Human,trachea,"basal cell
```",MKI67,35108658
Human,esophageal epithelium,"suprabasal epithelial cell
```",IVL,35108658
Human,esophageal epithelium,"suprabasal epithelial cell
```",KRT13,35108658
Human,esophageal epithelium,"superficial cell
```",IVL,35108658
Human,esophageal epithelium,"superficial cell
```",FLG,35108658
Human,trachea,"basal cell
```",MKI67,35108658
Human,trachea,"basal cell
```",NT5E,35108658
Human,trachea,"basal cell
```",NT5E,35108658
Human,trachea,"basal cell
```",ITGB4,35108658
Human,trachea,"basal cell
```",ITGB4,35108658
Human,esophageal epithelium,"cd73+cd104+ cells
```",NT5E,35108658
Human,esophageal epithelium,"cd73-cd104+ cells
```",ITGB4,35108658
Human,trachea,"basal cell
```",NT5E,35108658
Human,trachea,"basal cell
```",ITGB4,35108658
Human,trachea,"basal cell
```",NT5E,35108658
Human,trachea,"basal cell
```",ITGB4,35108658
Human,esophagus,"basal cell
```",NT5E,35108658
Human,esophagus,"basal cell
```",ITGB4,35108658
Human,esophageal epithelium,"basal cell
```",MKI67,35108658
Human,skin,"epithelial cell
```",NT5E,35108658
Human,esophagus,"epithelial cell
```",NT5E,35108658
Human,esophagus,"epithelial cell
```",ITGB4,35108658
Human,esophagus,"epithelial cell
```",NT5E,35108658
Human,esophagus,"epithelial cell
```",ITGB4,35108658
Human,eye,"cell_ontology_class='endothelial cell', free_annotation='endothelium'
```",ATP1A1,35141048
Human,eye,"cell_ontology_class='endothelial cell', free_annotation='endothelium'
```",TJP1,35141048
Human,eye,"cell_ontology_class='endothelial cell', free_annotation='endothelium'
```",CDH2,35141048
Human,eye,"cell_ontology_class='endothelial cell', free_annotation='endothelium'
```",COL8A1,35141048
Human,eye,"cell_ontology_class='endothelial cell', free_annotation='endothelium'
```",SLC4A11,35141048
Human,eye,"cell_ontology_class='endothelial cell', free_annotation='endothelium'
```",AQP1,35141048
Human,eye,"endothelial cell
```",ALCAM,35141048
Human,eye,"endothelial cell
```",MGP,35141048
Human,eye,"endothelial cell
```",SLC12A2,35141048
Human,eye,"endothelial cell
```",SLC2A1,35141048
Human,eye,"endothelial cell
```",NQO1,35141048
Human,eye,"endothelial cell (cell_ontology_class='endothelial cell', free_annotation='endothelium')
```",MCM7,35141048
Human,eye,"endothelial cell (cell_ontology_class='endothelial cell', free_annotation='endothelium')
```",PCNA,35141048
Human,eye,"endothelial cell (cell_ontology_class='endothelial cell', free_annotation='endothelium')
```",MCM3,35141048
Human,eye,"endothelial cell
```",IL11,35141048
Human,eye,"endothelial cell
```",CXCL3,35141048
Human,eye,"endothelial cell
```",CXCL8,35141048
Human,eye,"endothelial cell
```",PCNA,35141048
Human,eye,"endothelial cell
```",MCM3,35141048
Human,eye,"endothelial cell
```",MCM7,35141048
Human,eye,"cell_ontology_class='endothelial cell', free_annotation='endothelium'
```",Interleukin-11 (IL-11),35141048
Human,eye,"endothelial cell
```",ITGA6,35141048
Human,eye,"endothelial cell
```",PCNA,35141048
Human,eye,"endothelial cell
```",IL11,35141048
Human,eye,"endothelial cell
```",ITGA6,35141048
Human,eye,"cell_ontology_class='corneal epithelial cell', free_annotation='cornea - epithelial cells'
```",PTPRC,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",CD3,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",CD8A,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",CD4,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",IFN-g,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",Granzyme B,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",Granzyme A,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",CD96,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",CCR7,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",IDO1,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",HLA-A,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",HLA-B,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",and HLA-C,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",HLA-DR,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",HLA-DQ,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",IL10,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",CXCL16,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",LNCRNA-ATB,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",Perforin 1,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",IL-32,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",CXCL2,35280984
Human,eye,"cell_ontology_class='t cell', free_annotation='t cells'
```",CXCR6,35280984
Human,eye,"cell_ontology_class='corneal epithelial cell', free_annotation='cornea - epithelial cells'
```",CD164,35280984
Human,corneal limbus,"cell_ontology_class='macrophage', free_annotation='monocyte/macrophage'
```",CD68,35280984
Human,corneal limbus,"cell_ontology_class='dendritic cell', free_annotation='dendritic cells'
```",HLA subtypes,35280984
Human,corneal limbus,"cell_ontology_class='dendritic cell', free_annotation='dendritic cells'
```",CD74,35280984
Human,corneal limbus,"t cell
```",CD3E,35280984
Human,corneal limbus,"t cell
```",CD3D,35280984
Human,corneal limbus,"t cell
```",LCK,35280984
Human,skin,"cell_ontology_class='t cell', free_annotation='t cells'
```",CD28,35280984
Human,skin,"cell_ontology_class='t cell', free_annotation='t cells'
```",CD27,35280984
Human,skin,"cell_ontology_class='t cell', free_annotation='t cells'
```",IL7R,35280984
Human,skin,"cell_ontology_class='t cell', free_annotation='t cells'
```",BATF,35280984
Human,eye,"cd8-positive
```",CD69,35280984
Human,eye,"cd8-positive
```",Lag3,35280984
Human,eye,"cd8-positive
```",GZMA,35280984
Human,eye,"cd8-positive
```",GZMB,35280984
Human,eye,"cd8-positive
```",PRF1,35280984
Human,eye,"cd8-positive
```",IFNG,35280984
Human,eye,"cd8-positive
```",IL32,35280984
Human,eye,"cd8-positive
```",CD96,35280984
Human,eye,"cd8-positive
```",IFN-g,35280984
Human,eye,"cd8-positive
```",Granzyme A,35280984
Human,eye,"cd8-positive
```",Granzyme B,35280984
Human,eye,"cd8-positive
```",Perforin 1,35280984
Human,eye,"cd8-positive
```",IL-32,35280984
Human,eye,"corneal epithelial cell
```",CD164,35280984
Human,eye,"dendritic cell
```",LAMP3,35280984
Human,eye,"dendritic cell
```",BIRC3,35280984
Human,eye,"corneal epithelial cell
```",CCR7,35280984
Human,eye,"corneal epithelial cell
```",CD74,35280984
Human,eye,"corneal epithelial cell
```",ID2,35280984
Human,eye,"corneal epithelial cell
```",GPR183,35280984
Human,eye,"corneal epithelial cell
```",CCL22,35280984
Human,eye,"corneal epithelial cell
```",IL4l1,35280984
Human,eye,"corneal epithelial cell
```",CD40,35280984
Human,eye,"corneal epithelial cell
```",TXN,35280984
Human,eye,"corneal epithelial cell
```",IL1B,35280984
Human,eye,"corneal epithelial cell
```",IL15,35280984
Human,eye,"corneal epithelial cell
```",IL23A,35280984
Human,eye,"corneal epithelial cell
```",IDO1,35280984
Human,blood,"cd4-positive
```",CD4,35280984
Human,eye,"t cell
```",BATF,35280984
Human,eye,"cd8-positive
```",CD96,35280984
Human,eye,"cd8-positive
```",Lag3,35280984
Human,eye,"cd8-positive
```",CD69,35280984
Human,eye,"dendritic cell
```",HLA-DQA1,35280984
Human,eye,"dendritic cell
```",HLA-DPA,35280984
Human,eye,"dendritic cell
```",HLA-DPB,35280984
Human,eye,"microglial cell
```",BIRC3,35280984
Human,eye,"microglial cell
```",LAMP3,35280984
Human,eye,"microglial cell
```",IL15,35280984
Human,eye,"microglial cell
```",CD40,35280984
Human,eye,"microglial cell
```",CCR7,35280984
Human,eye,"microglial cell
```",IDO1,35280984
Human,liver,"无法确定（候选匹配不包含合适的细胞类型）
```",SPP1,35303421
Human,liver,"无法确定（候选匹配不包含合适的细胞类型）
```",CD68,35303421
Human,liver,"无法确定（候选匹配不包含合适的细胞类型）
```",MARCO,35303421
Human,liver,"c1qc+ tams
```",C1QC,35303421
Human,liver,"c1qc+ tams
```",CXCL9,35303421
Human,liver,"c1qc+ tams
```",CXCL10,35303421
Human,liver metastasis,"mki67+ tumor-associated macrophages
```",MKI67,35303421
Human,tumor microenvironment,"macrophage (tams, c1qc+)
```",C1QC,35303421
Human,tumor microenvironment,"macrophage
```",SPP1,35303421
Human,lymph_node,"cd1c-positive myeloid dendritic cell
```",C1QC,35303421
Human,liver,"natural killer cells
```",CD56bright/CD16neg,35303421
Human,thymus,"macrophage
```",CD68,35303421
Human,thymus,"macrophage
```",MARCO,35303421
Human,thymus,"dn3 thymocyte
```",CD1C,35303421
Human,thymus,"dn3 thymocyte
```",CD14,35303421
Human,thymus,"dn3 thymocyte
```",CD163,35303421
Human,eye,"conjunctival epithelial cell
```",IL5,35361907
Human,eye,"conjunctival epithelial cell
```",IL13,35361907
Human,conjunctiva,"goblet cell
```",WGA lectin,35361907
Human,eye,"cell_ontology_class='macrophage', free_annotation='macrophages'
```",RETNLA,35361907
Human,eye,"cell_ontology_class='macrophage', free_annotation='macrophages'
```",MRC1,35361907
Human,eye,"macrophage
```",CCR7,35361907
Human,eye,"macrophage
```",MHC-II,35361907
Human,eye,"conjunctival epithelial cell
```",CST3,35361907
Human,eye,"endothelial cell of lymphatic vessel
```",LYVE1,35361907
Human,eye,"macrophage
```",Alox15,35361907
Human,eye,"macrophage
```",Adgre (F4/80),35361907
Human,eye,"macrophage
```",Serpinb2,35361907
Human,eye,"monocyte
```",Apoe,35361907
Human,eye,"conjunctival epithelial cell
```",Fascn1,35361907
