species,tissue_type,cell_name,marker,pmid
Human,eye,"col9a1 high cbcs
```",CPAMD8,34584087
Human,eye,"limbal stem cell
```",PAX6,34584087
Human,eye,"limbal stem cell
```",SIX3,34584087
Human,eye,"col9a1 high cbcs
```",PAX6,34584087
Human,eye,"col9a1 high cbcs
```",SIX3,34584087
Human,Eye,CBCs,PAX6,34584087
Human,Eye,CBCs,SIX3,34584087
Human,Aqueous humor,cDCa,ITGAX,34783307
Human,Aqueous humor,cDCa,CLEC7A,34783307
Human,Aqueous humor,cDCb,CLEC10A,34783307
Human,Aqueous humor,cDCb,MRC1,34783307
Human,Aqueous humor,pDC,IL3RA,34783307
Human,Aqueous humor,pDC,CLEC4C,34783307
Human,Aqueous humor,matDC,TMEM176B,34783307
Human,Aqueous humor,matDC,IDO1,34783307
Human,Aqueous humor,matDC,FSCN1,34783307
Human,Aqueous humor,matDC,LAMP3,34783307
Human,Aqueous humor,matDC,CD83,34783307
Human,Aqueous humor,granulo,S100A12,34783307
Human,Aqueous humor,granulo,S100A8,34783307
Human,Aqueous humor,granulo,CCL2,34783307
Human,Aqueous humor,myeloid,S100A12,34783307
Human,Aqueous humor,myeloid,S100A8,34783307
Human,Aqueous humor,myeloid,CCL2,34783307
Human,Cerebrospinal fluid,cDC type 1,CLEC9A,34783307
Human,Cerebrospinal fluid,cDC type 1,XCR1,34783307
Human,Cerebrospinal fluid,cDC type 1,BATF3,34783307
Human,Cerebrospinal fluid,cDC type 2,CD1C,34783307
Human,Cerebrospinal fluid,cDC type 2,FCER1A,34783307
Human,Cerebrospinal fluid,cDC type 2,CLEC10A,34783307
Human,blood,"type i nk t cell
```",CLEC9A,34783307
Human,blood,"type i nk t cell
```",C1ORF54,34783307
Human,blood,"type i nk t cell
```",HLA-DPA1,34783307
Human,blood,"type i nk t cell
```",CADM1,34783307
Human,blood,"type i nk t cell
```",CAMK2D,34783307
Human,blood,"cdc type 2
```",CD1C,34783307
Human,blood,"cdc type 2
```",FCER1A,34783307
Human,blood,"cdc type 2
```",CLEC10A,34783307
Human,blood,"cdc type 2
```",ADAM8,34783307
Human,Aqueous humor (AqH),CD14+ monocytes/macrophages,CD14,34783307
Human,Aqueous humor (AqH),BDCA-1+ (CD1c) myeloid DC,CD1C,34783307
Human,Intraocular tissue,matDC cluster,FSCN1,34783307
Human,Intraocular tissue,matDC cluster,CD83,34783307
Human,Intraocular tissue,matDC cluster,LAMP3,34783307
Human,Intraocular tissue,DC5 cells,AXL,34783307
Human,Intraocular tissue,DC5 cells,SIGLEC6,34783307
Human,Intraocular tissue,Granulocytes and other phagocytes,S100A8/S100A9,34783307
Human,Aqueous humor (AqH),CD14+ monocytes/macrophages,CD14,34783307
Human,Aqueous humor (AqH),BDCA-1+ (CD1c) myeloid DC,CD1C,34783307
Human,Intraocular tissue,matDC cluster,FSCN1,34783307
Human,Intraocular tissue,matDC cluster,CD83,34783307
Human,Intraocular tissue,matDC cluster,LAMP3,34783307
Human,Intraocular tissue,DC5 cells,AXL,34783307
Human,Intraocular tissue,DC5 cells,SIGLEC6,34783307
Human,Intraocular tissue,Granulocytes and other phagocytes,S100A8/S100A9,34783307
Human,Retinal pigment epithelium (RPE),iRPE,BEST1,35030321
Human,Retinal pigment epithelium (RPE),iRPE,RPE65,35030321
Human,Fibroblast,Fibroblast,S100A4,35030321
Human,Retinal pigment epithelium (RPE),iPSC.RPE,TJP1,35030321
Human,Retina,iRPE/iRPENC,BEST1,35030321
Human,Retina,iRPE/iRPENC,RPE65,35030321
Human,Retina,iRPE/iRPENC,TYRP1,35030321
Human,Retina,iRPE/iRPENC,CRX,35030321
Human,Retina,iRPE/iRPENC,TYR,35030321
Human,Retina,iRPE/iRPENC,MERTK,35030321
Human,Retina,iRPE/iRPENC,LHX2,35030321
Human,Retina,RPE cell,BSG,35030321
Human,Retina,RPE cell,RPE65,35030321
Human,Retina,iRPENC cell,STEM121,35030321
Human,Esophageal epithelium,Epithelial Progenitor Cells,NT5E,35108658
Human,Esophageal epithelium,Epithelial Progenitor Cells,ITGB4,35108658
Human,Esophageal epithelium,Basal cell,NT5E,35108658
Human,Esophageal epithelium,Basal cell,ITGB4,35108658
Human,Esophageal epithelium,Basal cell,SOX2,35108658
Human,Esophageal epithelium,Proliferative cell,MKI67,35108658
Human,Esophageal epithelium,Basal cell,SOX2,35108658
Human,Esophageal epithelium,Proliferative cell,MKI67,35108658
Human,Esophagus,Basaloid cell,NT5E,35108658
Human,Esophagus,Basaloid cell,ITGB4,35108658
Human,Esophageal epithelium,Basal-1 cell,TP63,35108658
Human,Esophageal epithelium,Basal-2 cell,TP63,35108658
Human,Esophageal epithelium,Basal-2 cell,MKI67,35108658
Human,Esophageal epithelium,Suprabasal cell,IVL,35108658
Human,Esophageal epithelium,Suprabasal cell,KRT13,35108658
Human,Esophageal epithelium,Superficial cell,IVL,35108658
Human,Esophageal epithelium,Superficial cell,FLG,35108658
Human,Esophageal epithelium,Basal-1 cell,MKI67,35108658
Human,Esophageal epithelium,Basal-1 cell,NT5E,35108658
Human,Esophageal epithelium,Basal-2 cell,NT5E,35108658
Human,Esophageal epithelium,Basal-1 cell,ITGB4,35108658
Human,Esophageal epithelium,Basal-2 cell,ITGB4,35108658
Human,Esophageal epithelium,CD73+CD104+ cells,NT5E,35108658
Human,Esophageal epithelium,CD73-CD104+ cells,ITGB4,35108658
Human,Esophageal tissue,Basaloid cell,NT5E,35108658
Human,Esophageal tissue,Basaloid cell,ITGB4,35108658
Human,Esophageal epithelium,Basaloid population,NT5E,35108658
Human,Esophageal epithelium,Basaloid population,ITGB4,35108658
Human,Esophagus,Basal epithelium,NT5E,35108658
Human,Esophagus,Basal epithelium,ITGB4,35108658
Human,Esophageal epithelium,Basal cell,MKI67,35108658
Human,Esophageal epithelium,Progenitor or proliferative cell,NT5E,35108658
Human,Esophagus,Epithelial cell,NT5E,35108658
Human,Esophagus,Epithelial cell,ITGB4,35108658
Human,Esophagus,Epithelial cell,NT5E,35108658
Human,Esophagus,Epithelial cell,ITGB4,35108658
Human,Corneal endothelium,Endothelial cell (C0-C2),ATP1A1,35141048
Human,Corneal endothelium,Endothelial cell (C0-C2),TJP1,35141048
Human,Corneal endothelium,Endothelial cell (C0-C2),CDH2,35141048
Human,Corneal endothelium,Endothelial cell (C0-C2),COL8A1,35141048
Human,Corneal endothelium,Endothelial cell (C0-C2),SLC4A11,35141048
Human,Corneal endothelium,Endothelial cell (C0-C2),AQP1,35141048
Human,Corneal endothelium,Effector cell (C0),ALCAM,35141048
Human,Corneal endothelium,Effector cell (C0),MGP,35141048
Human,Corneal endothelium,Effector cell (C0),SLC12A2,35141048
Human,Corneal endothelium,Effector cell (C0),SLC2A1,35141048
Human,Corneal endothelium,Effector cell (C0),NQO1,35141048
Human,Corneal endothelium,Endothelial cell (C2),MCM7,35141048
Human,Corneal endothelium,Endothelial cell (C2),PCNA,35141048
Human,Corneal endothelium,Endothelial cell (C2),MCM3,35141048
Human,Corneal endothelium,Endothelial cell (C3),IL11,35141048
Human,Corneal endothelium,Endothelial cell (C3),CXCL3,35141048
Human,Corneal endothelium,Endothelial cell (C3),CXCL8,35141048
Human,Corneal endothelium,C2 (CEnCs subtype),PCNA,35141048
Human,Corneal endothelium,C2 (CEnCs subtype),MCM3,35141048
Human,Corneal endothelium,C2 (CEnCs subtype),MCM7,35141048
Human,Corneal endothelium,C3 (CEnCs subtype),Interleukin-11 (IL-11),35141048
Human,Corneal endothelium,C1 (CEnCs subtype),ITGA6,35141048
Human,Cornea,Endothelial cell,PCNA,35141048
Human,Cornea,Endothelial cell,IL11,35141048
Human,Cornea,Endothelial cell,ITGA6,35141048
Human,Corneal tissue,Hematopoietic cells,PTPRC,35280984
Human,Corneal tissue,T cells,CD3,35280984
Human,Corneal tissue,T cells,CD8A,35280984
Human,Corneal tissue,T cells,CD4,35280984
Human,Corneal tissue,T cells,IFN-g,35280984
Human,Corneal tissue,T cells,Granzyme B,35280984
Human,Corneal tissue,T cells,Granzyme A,35280984
Human,Corneal tissue,T cells,CD96,35280984
Human,Corneal tissue,T cells,CCR7,35280984
Human,Corneal tissue,T cells,IDO1,35280984
Human,Corneal tissue,T cells,HLA-A,35280984
Human,Corneal tissue,T cells,HLA-B,35280984
Human,Corneal tissue,T cells,and HLA-C,35280984
Human,Corneal tissue,T cells,HLA-DR,35280984
Human,Corneal tissue,T cells,HLA-DQ,35280984
Human,Corneal tissue,T cells,IL10,35280984
Human,Corneal tissue,T cells,CXCL16,35280984
Human,Corneal tissue,T cells,LNCRNA-ATB,35280984
Human,Corneal tissue,T cells,Perforin 1,35280984
Human,Corneal tissue,T cells,IL-32,35280984
Human,Corneal tissue,T cells,CXCL2,35280984
Human,Corneal tissue,T cells,CXCR6,35280984
Human,Corneal tissue,Innate immune cells,CD164,35280984
Human,Corneal limbus,Macrophages and monocytes,CD68,35280984
Human,Corneal limbus,Dendritic cells (DCs),HLA subtypes,35280984
Human,Corneal limbus,Dendritic cells (DCs),CD74,35280984
Human,Corneal limbus,T lymphocytes,CD3E,35280984
Human,Corneal limbus,T lymphocytes,CD3D,35280984
Human,Corneal limbus,T lymphocytes,LCK,35280984
Human,Corneal limbus,Naive T cells,CD28,35280984
Human,Corneal limbus,Naive T cells,CD27,35280984
Human,Corneal limbus,Naive T cells,IL7R,35280984
Human,Corneal limbus,Naive T cells,BATF,35280984
Human,Corneal limbus,CD8+ T cells,CD69,35280984
Human,Corneal limbus,CD8+ T cells,Lag3,35280984
Human,Corneal limbus,CD8+ T cells,GZMA,35280984
Human,Corneal limbus,CD8+ T cells,GZMB,35280984
Human,Corneal limbus,CD8+ T cells,PRF1,35280984
Human,Corneal limbus,CD8+ T cells,IFNG,35280984
Human,Corneal limbus,CD8+ T cells,IL32,35280984
Human,Corneal limbus,CD8+ T cells,CD96,35280984
Human,Corneal limbus,CD8+ T cells,IFN-g,35280984
Human,Corneal limbus,CD8+ T cells,Granzyme A,35280984
Human,Corneal limbus,CD8+ T cells,Granzyme B,35280984
Human,Corneal limbus,CD8+ T cells,Perforin 1,35280984
Human,Corneal limbus,CD8+ T cells,IL-32,35280984
Human,Cornea,Innate immune cells (Granulocytes),CD164,35280984
Human,Cornea,Dendritic Cells (mregDCs),LAMP3,35280984
Human,Cornea,Dendritic Cells (mregDCs),BIRC3,35280984
Human,Cornea,mregDCs,CCR7,35280984
Human,Cornea,mregDCs,CD74,35280984
Human,Cornea,mregDCs,ID2,35280984
Human,Cornea,mregDCs,GPR183,35280984
Human,Cornea,mregDCs,CCL22,35280984
Human,Cornea,mregDCs,IL4l1,35280984
Human,Cornea,mregDCs,CD40,35280984
Human,Cornea,mregDCs,TXN,35280984
Human,Cornea,mregDCs,IL1B,35280984
Human,Cornea,mregDCs,IL15,35280984
Human,Cornea,mregDCs,IL23A,35280984
Human,Cornea,mregDCs,IDO1,35280984
Human,Cornea,CD4+ T cells,CD4,35280984
Human,Cornea,Naive T cells,BATF,35280984
Human,Cornea,CD8+ T cells,CD96,35280984
Human,Cornea,CD8+ T cells,Lag3,35280984
Human,Cornea,CD8+ T cells,CD69,35280984
Human,Cornea,Dendritic cells (DCs),HLA-DQA1,35280984
Human,Cornea,Dendritic cells (DCs),HLA-DPA,35280984
Human,Cornea,Dendritic cells (DCs),HLA-DPB,35280984
Human,Cornea,mregDCs (subset of DCs),BIRC3,35280984
Human,Cornea,mregDCs (subset of DCs),LAMP3,35280984
Human,Cornea,mregDCs (subset of DCs),IL15,35280984
Human,Cornea,mregDCs (subset of DCs),CD40,35280984
Human,Cornea,mregDCs (subset of DCs),CCR7,35280984
Human,Cornea,mregDCs (subset of DCs),IDO1,35280984
Human,Liver Metastasis (Liv.Mets),SPP1+ TAMs,SPP1,35303421
Human,Liver Metastasis (Liv.Mets),SPP1+ TAMs,CD68,35303421
Human,Liver Metastasis (Liv.Mets),SPP1+ TAMs,MARCO,35303421
Human,Liver Metastasis (Liv.Mets),C1QC+ TAMs,C1QC,35303421
Human,Liver Metastasis (Liv.Mets),C1QC+ TAMs,CXCL9,35303421
Human,Liver Metastasis (Liv.Mets),C1QC+ TAMs,CXCL10,35303421
Human,Liver Metastasis (Liv.Mets),MKI67+ TAMs,MKI67,35303421
Human,Tumor microenvironment,TAMs (C1QC+),C1QC,35303421
Human,Tumor microenvironment,TAMs (SPP1+),SPP1,35303421
Human,Tumor microenvironment,cDC2s (C1QC+),C1QC,35303421
Human,liver,"nk cell
```",CD56bright/CD16neg,35303421
Human,Tumor,SPP1+ TAM,CD68,35303421
Human,Tumor,SPP1+ TAM,MARCO,35303421
Human,Tumor,DC3,CD1C,35303421
Human,Tumor,DC3,CD14,35303421
Human,Tumor,DC3,CD163,35303421
Human,Conjunctiva,ILC2,IL5,35361907
Human,Conjunctiva,ILC2,IL13,35361907
Human,Conjunctiva,Goblet cells,WGA lectin,35361907
Human,Conjunctiva,Macrophages (RETNLA+ MRC1+),RETNLA,35361907
Human,Conjunctiva,Macrophages (RETNLA+ MRC1+),MRC1,35361907
Human,Conjunctiva,mDC (CCR7+ MHCII+),CCR7,35361907
Human,Conjunctiva,mDC (CCR7+ MHCII+),MHC-II,35361907
Human,Conjunctiva,Superficial stromal cells,CST3,35361907
Human,Conjunctiva,Lymphatic vessels,LYVE1,35361907
Human,Conjunctiva,Macrophage MHCIIlo,Alox15,35361907
Human,Conjunctiva,Macrophage MHCIIlo,Adgre (F4/80),35361907
Human,Conjunctiva,Macrophage MHCIIlow,Serpinb2,35361907
Human,Conjunctiva,Monocyte,Apoe,35361907
Human,Conjunctiva,mDC,Fascn1,35361907
