original,corrected,candidates,reason
CD3,CD3,"[{'symbol': 'CD3G', 'alias_symbol': 'CD3-GAMMA CD3GAMMA', 'prev_symbol': '', 'name': 'CD3 gamma subunit of T-cell receptor complex', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CD3E', 'alias_symbol': 'CD3epsilon CD3-epsilon', 'prev_symbol': '', 'name': 'CD3 epsilon subunit of T-cell receptor complex', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CD3D', 'alias_symbol': 'CD3DELTA CD3-DELTA', 'prev_symbol': 'T3D', 'name': 'CD3 delta subunit of T-cell receptor complex', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CD247', 'alias_symbol': 'CD3H CD3Q TCRZ CD3-ZETA CD3ZETA', 'prev_symbol': 'CD3Z', 'name': 'CD247 molecule', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]","原始标记""CD3""是一个通用名称，可能指代T细胞受体复合物的CD3分子的不同亚基。在候选信息中，存在多个与CD3相关的亚基（CD3G、CD3E、CD3D、CD247），但没有明确指向某个特定亚基的信息。因此，无法确定具体匹配某一个标准化结果。"
PD-1,PDCD1,"[{'symbol': 'PDCD1', 'alias_symbol': 'CD279 PD1 hSLE1 PD-1', 'prev_symbol': 'SLEB2', 'name': 'programmed cell death 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ENPP2', 'alias_symbol': 'ATX PD-IALPHA', 'prev_symbol': 'PDNP2', 'name': 'ectonucleotide pyrophosphatase/phosphodiesterase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ENPP3', 'alias_symbol': 'PD-IBETA gp130RB13-6 B10 CD203c', 'prev_symbol': 'PDNP3', 'name': 'ectonucleotide pyrophosphatase/phosphodiesterase 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PDCD1LG2', 'alias_symbol': 'PD-L2 Btdc PDL2 bA574F11.2 CD273 B7-DC B7DC', 'prev_symbol': '', 'name': 'programmed cell death 1 ligand 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CD274', 'alias_symbol': 'B7-H B7H1 PD-L1 PDL1 B7-H1', 'prev_symbol': 'PDCD1LG1', 'name': 'CD274 molecule', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，第一个条目(symbol: 'PDCD1')的'alias_symbol'字段包含了'PD-1'，这与原始标记完全匹配。根据规则，应该选择该条目的'symbol'作为标准化结果。
HLA,HLA,"[{'symbol': 'HLA-DOA', 'alias_symbol': 'HLA-D0-alpha', 'prev_symbol': 'HLA-DZA HLA-DNA', 'name': 'major histocompatibility complex, class II, DO alpha', 'alias_name': '', 'prev_name': ''}, {'symbol': 'HLA-F-AS1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'HLA-F antisense RNA 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'HLA-DRB9', 'alias_symbol': 'D6S206 D6S206E', 'prev_symbol': 'HLA-DRB1L HLA-DR1BL', 'name': 'major histocompatibility complex, class II, DR beta 9 (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'HLA-J', 'alias_symbol': 'CDA12 HLA-59', 'prev_symbol': 'HLA-CDA12 D6S203', 'name': 'major histocompatibility complex, class I, J (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'HLA-DQB1-AS1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'HLA-DQB1 antisense RNA 1', 'alias_name': '', 'prev_name': ''}]","原始标记""HLA""是一个非常通用的名称，可能指代人类白细胞抗原（Human Leukocyte Antigen）系统中的多个基因。然而，在候选信息中没有一个明确的""HLA""符号能够完全匹配原始标记。每个候选信息都指向特定的HLA基因或其变体，而不是整个HLA系统的通用表示。因此，无法确定哪一个候选信息是最佳匹配。"
genes,genes,"[{'symbol': 'MIR142HG', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MIR142 host genes', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'cellular repressor of E1A stimulated genes 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG1', 'alias_symbol': '', 'prev_symbol': 'CREG', 'name': 'cellular repressor of E1A stimulated genes 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-OHR', 'alias_symbol': '', 'prev_symbol': 'MTOHR', 'name': 'mitochondrially encoded heavy strand origin of replication', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]","原始标记""genes""是一个非常通用的词汇，与候选信息列表中的基因名称或符号没有直接明确的匹配。经过逐一比对候选信息中的'symbol'、'alias_symbol'、'prev_symbol'、'name'等字段，均未发现与""genes""高度相关的内容。因此无法确定一个合适的标准化结果。"
RSG5,RSG5,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","原始标记 ""RSG5"" 未在候选信息的 'symbol'、'alias_symbol'、'prev_symbol'、'name'、'alias_name' 或 'prev_name' 中找到匹配项。因此，无法将其标准化为候选信息中的任何结果。"
Pou4f1/Brn3a,POU4F1,"[{'symbol': 'POU4F1', 'alias_symbol': 'RDC-1', 'prev_symbol': 'BRN3A', 'name': 'POU class 4 homeobox 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'OBI1-AS1', 'alias_symbol': '', 'prev_symbol': 'POU4F1-AS1 RNF219-AS1', 'name': 'OBI1 antisense RNA 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HPR', 'alias_symbol': 'HPR', 'prev_symbol': 'MTHPR', 'name': 'mitochondrially encoded replication primer', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND3', 'alias_symbol': 'ND3 NAD3', 'prev_symbol': 'MTND3', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第一个条目 {'symbol': 'POU4F1', 'alias_symbol': 'RDC-1', 'prev_symbol': 'BRN3A', ...} 的 'prev_symbol' 包含了原始标记中的 ""Brn3a""，同时 'symbol' 字段为 ""POU4F1""，这与原始标记中的 ""Pou4f1"" 部分一致。因此，该候选信息是最匹配的。"
GAD65,GAD2,"[{'symbol': 'GAD2', 'alias_symbol': 'GAD65', 'prev_symbol': '', 'name': 'glutamate decarboxylase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-OHR', 'alias_symbol': '', 'prev_symbol': 'MTOHR', 'name': 'mitochondrially encoded heavy strand origin of replication', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，第一个候选信息的'alias_symbol'为'GAD65'，与原始标记完全匹配。因此，选择该候选信息的'symbol'作为标准化结果。
Chx10,VSX2,"[{'symbol': 'VSX2', 'alias_symbol': 'RET1', 'prev_symbol': 'HOX10 CHX10', 'name': 'visual system homeobox 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","在候选信息中，第一个条目包含原始标记""Chx10""作为其'prev_symbol'的一部分（""HOX10 CHX10""），且其'symbol'为""VSX2""，这表明""VSX2""是""Chx10""的标准化符号。其他候选信息与原始标记无直接关联。"
Cone,CRX,"[{'symbol': 'CRX', 'alias_symbol': 'CRD LCA7 OTX3', 'prev_symbol': 'CORD2', 'name': 'cone-rod homeobox', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]","在候选信息中，符号为""CRX""的基因与原始标记""Cone""最为匹配。虽然原始标记只是一个通用词“Cone”，但""CRX""的名称""cone-rod homeobox""明确提到了与视锥细胞相关的功能，这与原始标记的含义密切相关。其他候选信息没有类似的关联。"
opsin,opsin,"[{'symbol': 'OPN4', 'alias_symbol': 'MOP melanopsin', 'prev_symbol': '', 'name': 'opsin 4', 'alias_name': '', 'prev_name': ''}, {'symbol': 'OPN1MW2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'opsin 1, medium wave sensitive 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'OPN1MW3', 'alias_symbol': '', 'prev_symbol': '', 'name': 'opsin 1, medium wave sensitive 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'OPN5', 'alias_symbol': 'neuropsin dJ402H5.1', 'prev_symbol': 'TMEM13', 'name': 'opsin 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'OPN1SW', 'alias_symbol': 'BOP CBT', 'prev_symbol': 'BCP', 'name': 'opsin 1, short wave sensitive', 'alias_name': '', 'prev_name': ''}]","原始标记""opsin""是一个非常通用的术语，未明确指向特定的基因。在候选信息中，每个条目都代表一种特定的视蛋白（opsin）基因，且没有一个条目直接与“opsin”完全匹配。因此，无法确定原始标记具体指代哪个基因，应返回原始标记名称。"
Arrestin,ARR3,"[{'symbol': 'SAG', 'alias_symbol': 'ARRESTIN RP47', 'prev_symbol': '', 'name': 'S-antigen visual arrestin', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ARRDC5', 'alias_symbol': '', 'prev_symbol': '', 'name': 'arrestin domain containing 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ARR3', 'alias_symbol': 'ARRX', 'prev_symbol': '', 'name': 'arrestin 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ARRDC1', 'alias_symbol': 'MGC40555', 'prev_symbol': '', 'name': 'arrestin domain containing 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ARRB1', 'alias_symbol': '', 'prev_symbol': 'ARR1', 'name': 'arrestin beta 1', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，""ARR3""的'name'字段为""arrestin 3""，与原始标记""Arrestin""最为接近。虽然其他选项也包含""arrestin""相关词汇，但它们更具体地指向特定类型或结构域（如""arrestin domain containing""或""arrestin beta""），而""ARR3""直接对应一个核心的arrestin基因，因此更适合作为标准化结果。"
Protein,Protein,"[{'symbol': 'PAIP1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'poly(A) binding protein interacting protein 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MAPK8IP1P2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'mitogen-activated protein kinase 8 interacting protein 1 pseudogene 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ZIK1P1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'zinc finger protein interacting with K protein 1 pseudogene 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PAIP2', 'alias_symbol': 'PAIP2A', 'prev_symbol': '', 'name': 'poly(A) binding protein interacting protein 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'TP53BP2P1', 'alias_symbol': '', 'prev_symbol': 'PPP1R13AP', 'name': 'tumor protein p53 binding protein 2 pseudogene 1', 'alias_name': '', 'prev_name': ''}]","原始标记""Protein""过于宽泛，无法直接匹配到候选信息中的任何具体基因符号或名称。候选信息中没有一个明确的别名、前符号或名称能够直接关联到""Protein""。因此，无法找到合适的标准化结果。"
kinase,kinase,"[{'symbol': 'MAP4K1', 'alias_symbol': 'HPK1', 'prev_symbol': '', 'name': 'mitogen-activated protein kinase kinase kinase kinase 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MAP4K2', 'alias_symbol': 'GCK BL44', 'prev_symbol': 'RAB8IP', 'name': 'mitogen-activated protein kinase kinase kinase kinase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MAP4K3', 'alias_symbol': 'GLK MAPKKKK3', 'prev_symbol': 'RAB8IPL1', 'name': 'mitogen-activated protein kinase kinase kinase kinase 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MAP4K4', 'alias_symbol': 'HGK NIK FLH21957', 'prev_symbol': '', 'name': 'mitogen-activated protein kinase kinase kinase kinase 4', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MAP4K5', 'alias_symbol': 'KHS1 GCKR KHS', 'prev_symbol': '', 'name': 'mitogen-activated protein kinase kinase kinase kinase 5', 'alias_name': '', 'prev_name': ''}]","原始标记""kinase""是一个非常通用的术语，无法明确指向某个具体的基因。候选信息列表中提供的基因符号（如MAP4K1、MAP4K2等）都属于激酶家族，但没有足够的信息表明其中任何一个与""kinase""直接对应。因此，无法确定最匹配的结果。"
C¦Á,C¦Á,"[{'symbol': 'SFTPC', 'alias_symbol': 'SP-C PSP-C SMDP2 BRICD6', 'prev_symbol': 'SFTP2', 'name': 'surfactant protein C', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CCL4L2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'C-C motif chemokine ligand 4 like 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CCR10', 'alias_symbol': '', 'prev_symbol': 'GPR2', 'name': 'C-C motif chemokine receptor 10', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CCR12P', 'alias_symbol': '', 'prev_symbol': 'GPR183P1', 'name': 'C-C motif chemokine receptor 12, pseudogene', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SNRPC', 'alias_symbol': 'U1-C Yhc1', 'prev_symbol': '', 'name': 'small nuclear ribonucleoprotein polypeptide C', 'alias_name': '', 'prev_name': ''}]","原始标记""C¦Á""无法直接对应到候选信息中的任何标准化符号（symbol）。经过检查，候选信息列表中的所有条目均未包含与""C¦Á""相关的别名、旧符号或名称。因此，无法找到匹配的标准化结果。"
Bassoon,BSN,"[{'symbol': 'BSN', 'alias_symbol': '', 'prev_symbol': 'ZNF231', 'name': 'bassoon presynaptic cytomatrix protein', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-LIPCAR', 'alias_symbol': 'uc022bqs.1 LIPCAR', 'prev_symbol': '', 'name': 'mitochondrially encoded long non-coding cardiac associated RNA', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，第一个条目'symbol'为'BSN'，其'name'字段为'bassoon presynaptic cytomatrix protein'，与原始标记'Bassoon'高度相关。其他条目无论是'symbol'还是'name'都与'Bassoon'无关，因此选择'BSN'作为标准化结果。
Ribeye,CTBP2,"[{'symbol': 'CTBP2', 'alias_symbol': 'ribeye', 'prev_symbol': '', 'name': 'C-terminal binding protein 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-OHR', 'alias_symbol': '', 'prev_symbol': 'MTOHR', 'name': 'mitochondrially encoded heavy strand origin of replication', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第一个候选信息的别名（alias_symbol）为 ""ribeye""，与原始标记 ""Ribeye"" 高度匹配。根据规则，选择该候选信息的 symbol 作为标准化结果。"
Synaptophysin,SYP,"[{'symbol': 'SYPL1P2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'synaptophysin like 1 pseudogene 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SYPL1P1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'synaptophysin like 1 pseudogene 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SYP', 'alias_symbol': 'MRX96', 'prev_symbol': '', 'name': 'synaptophysin', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SYPL1', 'alias_symbol': '', 'prev_symbol': 'SYPL', 'name': 'synaptophysin like 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SYPL2', 'alias_symbol': 'Mg29', 'prev_symbol': '', 'name': 'synaptophysin like 2', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第三个候选信息的'name'字段与原始标记""Synaptophysin""完全匹配，且其'symbol'为""SYP""，这是该基因的标准化符号。其他候选信息虽然包含类似的词汇（如""synaptophysin like""），但它们描述的是不同的基因或伪基因，因此不匹配。"
Cone,CRX,"[{'symbol': 'CRX', 'alias_symbol': 'CRD LCA7 OTX3', 'prev_symbol': 'CORD2', 'name': 'cone-rod homeobox', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]","在候选信息中，""CRX"" 的名称 ""cone-rod homeobox"" 与原始标记 ""Cone"" 最为相关，因为 ""cone"" 是视觉相关的术语，而 ""CRX"" 的功能与视锥细胞和视杆细胞的发育直接相关。其他候选基因的功能或名称与 ""Cone"" 无明显关联。"
opsins M,opsins,"[{'symbol': 'MPV17L', 'alias_symbol': 'FLJ39599 M-LPH M-LPH1 M-LPH2 MPV17L1', 'prev_symbol': '', 'name': 'MPV17 mitochondrial inner membrane protein like', 'alias_name': '', 'prev_name': ''}, {'symbol': 'APOM', 'alias_symbol': 'G3a NG20 Apo-M', 'prev_symbol': '', 'name': 'apolipoprotein M', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CPT1B', 'alias_symbol': 'M-CPT1 CPT1-M', 'prev_symbol': '', 'name': 'carnitine palmitoyltransferase 1B', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CENPM', 'alias_symbol': 'Pane1 CENP-M MGC861', 'prev_symbol': 'C22orf18', 'name': 'centromere protein M', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PIGM', 'alias_symbol': 'GPI-MT-I PIG-M', 'prev_symbol': '', 'name': 'phosphatidylinositol glycan anchor biosynthesis class M', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，没有一个条目直接与""opsins M""相关。虽然某些条目包含字母""M""，但它们的名称、别名或符号与""opsins M""无明显关联。因此无法找到匹配的标准化结果，返回原始标记名称。"
