species,tissue_type,cell_name,marker,pmid
Human,,Endothelial cell,CD36,32060101
Human,,Endothelial cell,SELP,32060101
Human,,Fibroblast,ACTA2,32060101
Human,,Endothelial cell,SOX18,32060101
Human,,Endothelial cell,SOX7,32060101
Human,,Fibroblast,EGR2,32060101
Human,,Pericyte,FOXF2,32060101
Human,,Endothelial cell,KDR,32060101
Human,,Endothelial cell,FLT1,32060101
Human,,Endothelial cell,FLT4,32060101
Human,,Endothelial cell,PDGFB,32060101
Human,,Endothelial cell,TEK,32060101
Mouse,Retina,Amacrine and horizontal cells,Ptf1a,32071204
Mouse,Retina,Amacrine and horizontal cells,Tfap2a,32071204
Mouse,Retina,Amacrine and horizontal cells,Tfap2b,32071204
Mouse,Retina,Amacrine and horizontal cells,Prox1,32071204
Mouse,Retina,Amacrine and horizontal cells,Lhx9,32071204
Mouse,Retina,Photoreceptor cells,Otx2,32071204
Mouse,Retina,Photoreceptor cells,Crx,32071204
Mouse,Retina,Photoreceptor cells,Nrl,32071204
Mouse,Retina,Photoreceptor cells,Prdm1,32071204
Mouse,Retina,Photoreceptor cells,Rxrg,32071204
Mouse,Retina,Photoreceptor cells,Pdc,32071204
Mouse,Retina,Photoreceptor cells,Gnat2,32071204
Mouse,Retina,Photoreceptor cells,Gnb3,32071204
Mouse,Retina,Photoreceptor cells,Abca4,32071204
Mouse,Retina,"RPCs (early-born cell types including RGCs, amacrine, and horizontal cells)",Ikzf1,32071204
Mouse,Retina,RPCs (mid/late-born cell types including rod and bipolar cells),Casz1,32071204
Mouse,Retina,Photoreceptor cell,Rxrg,32071204
Mouse,Retina,Photoreceptor cell,Nr2e3,32071204
Mouse,Retina,Retinal ganglion cell,Pou4f3,32071204
Mouse,Retina,Retinal ganglion cell,Ebf3,32071204
Mouse,Retina,Retinal ganglion cell,Irx2,32071204
Mouse,Retina,Retinal ganglion cell,Tfap2d,32071204
Mouse,Retina,Retinal ganglion cell,Gap43,32071204
Mouse,Retina,Retinal ganglion cell,Nell2,32071204
Mouse,Retina,Retinal ganglion cell,Rbpms2,32071204
Mouse,Retina,Retinal ganglion cell,Nefm,32071204
Mouse,Retina,Retinal ganglion cell,Irx3,32071204
Mouse,Retina,Retinal ganglion cell,Zic1,32071204
Mouse,Retina,Retinal ganglion cell,Mapt,32071204
Mouse,Retina,Retinal ganglion cells (RGCs),Pou4f1/Brn3a,32071204
Mouse,Retina,Retinal ganglion cells (RGCs),Rxrg,32071204
Mouse,Retina,Horizontal cells,Lhx1,32071204
Mouse,Retina,Horizontal cell,Foxn4,32071204
Mouse,Retina,Amacrine cell,Pax6,32071204
Mouse,Retina,Amacrine cell,Calretinin,32071204
Mouse,Retina,Amacrine cell,GAD65,32071204
Mouse,Retina,Bipolar cell,Chx10,32071204
Mouse,Retina,Retinal ganglion cell (RGC),Pou4f1,32071204
Mouse,Retina,Müller cell,Sox9,32071204
Mouse,Retina,Cone cell,Cone opsin,32071204
Mouse,Retina,Cone cell,Arrestin,32071204
Mouse,Retina,Rod bipolar cell,Protein kinase Cα,32071204
Mouse,Retina,Synapse,Bassoon,32071204
Mouse,Retina,Synapse,Ribeye,32071204
Mouse,Retina,Synapse,Synaptophysin,32071204
Mouse,Retina,Retinal ganglion cells (RGCs),Pou4f1,32071204
Mouse,Retina,Horizontal cells,Lhx1,32071204
Mouse,Retina,Photoreceptor cells,Otx2,32071204
Mouse,Retina,Photoreceptor cells,Crx,32071204
Mouse,Retina,Photoreceptor cells,Nrl,32071204
Mouse,Retina,Photoreceptor cells,Nr2e3,32071204
Mouse,Retina,Photoreceptor cells,Thrb,32071204
Mouse,Retina,Photoreceptor cells,Prdm1,32071204
Mouse,Retina,Photoreceptor cells,Rxrg,32071204
Mouse,Retina,Amacrine and horizontal cells,Foxn4,32071204
Mouse,Retina,Amacrine and horizontal cells,Ptf1a,32071204
Mouse,Retina,Amacrine and horizontal cells,Ikzf1,32071204
Mouse,Retina,Amacrine and horizontal cells,Casz1,32071204
Mouse,Retina,Amacrine cells,Pax6,32071204
Mouse,Retina,Amacrine cells,Calretinin,32071204
Mouse,Retina,Amacrine cells,GAD65,32071204
Mouse,Retina,Amacrine cells,Calbindin,32071204
Mouse,Retina,Horizontal cells,Lhx1,32071204
Mouse,Retina,Horizontal cells,Calbindin,32071204
Mouse,Retina,Bipolar cells,Chx10,32071204
Mouse,Retina,Müller cells,Sox9,32071204
Mouse,Retina,Retinal ganglion cells (RGCs),Pou4f1,32071204
Mouse,Retina,Cones,Cone opsins (M and S opsins),32071204
Mouse,Retina,Cones,Cone arrestin,32071204
Human,Blood,NK cell,CD3-CD7+GZMB+,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),T cells,CD3D,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),T cells,CD3E,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),T cells,IL32,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),T cells,CD2,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),T cells,IFITM1,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),T cells,GIMAP7,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),T cells,CD247,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),T cells,LCK,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),Myeloid cells,Lyz,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),Myeloid cells,S100A9,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),Myeloid cells,S100A8,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),Myeloid cells,S100A12,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),Myeloid cells,CD14,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),Myeloid cells,FCN1,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),Myeloid cells,CST4,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),Myeloid cells,SERPINA1,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),Myeloid cells,MNDA,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),Myeloid cells,LST1,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),Myeloid cells,MS4A6A,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),B cells,CD79A,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),B cells,CD79B,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),B cells,MS4A1,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),B cells,BANK1,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),B cells,VPREB3,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),B cells,FCER2,32114394
Human,Peripheral Blood Mononuclear Cells (PBMCs),B cells,ADAM28,32114394
Human,,"Classical monocyte (M1, M2, M4)",S100A9,32114394
Human,,"Classical monocyte (M1, M2, M4)",S100A12,32114394
Human,,"Classical monocyte (M1, M2, M4)",RETN,32114394
Human,,"Classical monocyte (M1, M2, M4)",S100A8,32114394
Human,,Classical monocyte (M3),IL1B,32114394
Human,,Classical monocyte (M3),CCL3,32114394
Human,,Classical monocyte (M3),IL8,32114394
Human,,Classical monocyte (M5),PPBP,32114394
Human,,Classical monocyte (M5),PF4,32114394
Human,,Intermediate monocyte (M6),HLA-DPB1,32114394
Human,,Intermediate monocyte (M6),HLA-DPA1,32114394
Human,,Intermediate monocyte (M6),CCL3,32114394
Human,,Non-classical monocyte (M7-M9),CDKN1C,32114394
Human,,Non-classical monocyte (M7-M9),RHOC,32114394
Human,,Non-classical monocyte (M7-M9),LYPD2,32114394
Human,,Dendritic cell-like subset (M10),CLEC10A,32114394
Human,,Plasmacytoid dendritic cell (pDC) (M11),LILRA4,32114394
Human,,Plasmacytoid dendritic cell (pDC) (M11),MZB1,32114394
Human,,Plasmacytoid dendritic cell (pDC) (M11),ITM2C,32114394
Human,,Plasmacytoid dendritic cell (pDC) (M11),CLEC4C,32114394
Human,,Mesenchymal cell-like (M12),COL1A1,32114394
Human,,Mesenchymal cell-like (M12),IGFBP7,32114394
Human,,Mesenchymal cell-like (M12),COL1A2,32114394
Human,,Mesenchymal cell-like (M12),SERPINH1,32114394
Human,,Megakaryocyte-like (M13),PPBP,32114394
Human,,Megakaryocyte-like (M13),PF4,32114394
Human,,Megakaryocyte-like (M13),GNG11,32114394
Human,,Intermediate monocyte,CD14+CD16+,32114394
Human,,M6 monocyte,CD14+CD16+,32114394
Human,,Follicular B cell (B1 and B5),TCL1A,32114394
Human,,Follicular B cell (B1 and B5),CD79A,32114394
Human,,Follicular B cell (B1 and B5),CD79B,32114394
Human,,Follicular B cell (B1 and B5),MS4A1,32114394
Human,,Activated B cell (B2 and B4),PMAIP1,32114394
Human,,Activated B cell (B2 and B4),ABCA6,32114394
Human,,Activated B cell (B2 and B4),TCF4,32114394
Human,,Mature B cell (B3),MS4A1,32114394
Human,,Mature B cell (B3),CD79A,32114394
Human,,Mature B cell (B3),CRIP1,32114394
Human,,Mature B cell (B3),IGJ,32114394
Human,,Mature B cell (B3),low TCL1A,32114394
Human,,Mature B cell (B3),low PMAIP1,32114394
Human,,B cell (subset B1),Exhausted B cell marker,32114394
Human,,CD4+ T cell (T1),CCR7,32114394
Human,,Activated CD4+ T cell (T6 and T8),LTb (TNFSF3),32114394
Human,,Activated CD4+ T cell (T6 and T8),AQP3,32114394
Human,,Activated CD4+ T cell (T6 and T8),GPR183,32114394
Human,,Activated CD4+ T cell (T6 and T8),LDHB,32114394
Human,,Naïve CD8+ T cell (T5),CCR7,32114394
Human,,Cytotoxic CD8+ effector T cell (T3 and T4),GZMH,32114394
Human,,Cytotoxic CD8+ effector T cell (T3 and T4),NKG7,32114394
Human,,Cytotoxic CD8+ effector T cell (T3 and T4),FGFBP2,32114394
Human,,Transitional CD8+ effector T cell (T11),GZMK,32114394
Human,,Transitional CD8+ effector T cell (T11),KLRB1,32114394
Human,,Transitional CD8+ effector T cell (T11),LYAR4,32114394
Human,,Megakaryocyte-like cells (T9),PPBP,32114394
Human,,Megakaryocyte-like cells (T9),PF4,32114394
Human,,Megakaryocyte-like cells (T9),GNG11,32114394
Human,,NK cell (T2 subset),FCER1G,32114394
Human,,NK cell (T2 subset),GZMB,32114394
Human,,NK cell (T2 subset),GNLY,32114394
Human,,NK cell (T2 subset),SPON2,32114394
Human,,NK cell (T2 subset),PRF1,32114394
Human,,NK cell (T2 subset),CD7,32114394
Human,,NK cell (T2 subset),MYOM2,32114394
Human,,NK cell (T2 subset),KLRF1,32114394
Human,,NK cell (T7 subset),GZMH,32114394
Human,,NK cell (T7 subset),FGFBP2,32114394
Human,,NK cell (T7 subset),GNLY,32114394
Human,,NK cell (T7 subset),KLRC2 (NKG2),32114394
Human,,NK cell (T2 subset),CD3-CD7+GZMB+,32114394
Human,,NK cell,CD3-CD7+GZMB+,32114394
Human,,T cell,IFITM1,32114394
Human,,T cell,GIMAP7,32114394
Human,,T cell,CD247,32114394
Human,,T cell,LCK,32114394
Human,,B cell,BANK1,32114394
Human,,B cell,VPREB3,32114394
Human,,B cell,FCER2,32114394
Human,,B cell,ADAM28,32114394
Human,,Myeloid cell,FCN1,32114394
Human,,Myeloid cell,CST4,32114394
Human,,Myeloid cell,SERPINA1,32114394
Human,,Myeloid cell,MNDA,32114394
Human,,Myeloid cell,LST1,32114394
Human,,Myeloid cell,MS4A6A,32114394
Human,,NK cell (subset T7),NKG2,32114394
Human,,T2 (subset of T cells),GZMB,32114394
Human,,T2 (subset of T cells),SPON2,32114394
Human,Peripheral blood,CD3-CD7+GZMB+ cells,CD3-CD7+GZMB+,32114394
Human,,MAIT cells,CD161 (KLRB1),32114394
Mouse,Aorta,c-Kit+ SPCs (Stem/Progenitor Cells),c-Kit,32166394
Mouse,Aortic grafts,Endothelial cell,CD31,32166394
Mouse,Aortic grafts,Endothelial cell,CD31,32166394
Mouse,Aortic grafts,Endothelial cell,CD31,32166394
,,,c-Kit,32166394
,,,Sca-1,32166394
,,,CD34,32166394
,,,CD45,32166394
,,,tdTomato,32166394
,,,CD144,32166394
,,,CD31,32166394
,,,VCAM1,32166394
,,,e-NOS,32166394
,,,c-Kit-PE,32166394
,,,Sca-1-PE,32166394
,,,CD31-PE/Cy7,32166394
,,,CD34-AF647,32166394
,,,CD29-FITC,32166394
,,,CD45-PerCP/Cy5.5,32166394
,,,CD105-PE,32166394
,,,CD140a-PE,32166394
,,,α-SMA-AF488,32166394
Mouse,Aorta,c-Kit+ SPCs (Stem/Progenitor Cells),c-Kit,32166394
Mouse,Aorta,Endothelial cell,CD31,32166394
Mouse,Aorta,Endothelial cell,CD144,32166394
Mouse,Aorta,Smooth Muscle Cell (SMC),Myh11,32166394
Mouse,Aorta,Smooth Muscle Cell (SMC),Cnn1,32166394
Mouse,Aorta,Smooth Muscle Cell (SMC),Acta2,32166394
Mouse,Aorta,Smooth Muscle Cell (SMC),Tagln,32166394
Mouse,Aorta,Endothelial Cell (EC),Pecam1,32166394
Mouse,Aorta,Endothelial Cell (EC),Vwf,32166394
Mouse,Aorta,B cell,Cd79a,32166394
Mouse,Aorta,B cell,Cd79b,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Lum,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Dcn,32166394
Mouse,Aorta,T cell,Cd3d,32166394
Mouse,Aorta,T cell,Cd3g,32166394
Mouse,Aorta,T cell,Rora,32166394
Mouse,Aorta,T cell,Gata3,32166394
Mouse,Aorta,Monocyte,Cd14,32166394
Mouse,Aorta,Monocyte,Fcgr3,32166394
Mouse,Aorta,Monocyte/Macrophage,Cd14,32166394
Mouse,Aorta,Monocyte/Macrophage,Fcgr3,32166394
Mouse,Aorta,Monocyte/Macrophage,Csf1r,32166394
Mouse,Aorta,Monocyte/Macrophage,Adgre1,32166394
Mouse,Aorta,Natural Killer (NK) cells,Gzma,32166394
Mouse,Aorta,Natural Killer (NK) cells,Nkg7,32166394
Mouse,Aorta,Red Blood Cells (RBC),Gypa,32166394
Mouse,Aorta,Red Blood Cells (RBC),Alas2,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Ly6a,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Cd34,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Pdgfra,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Pdgfrb,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Itgb1,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Cd44,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Eng,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Thy1,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Procr,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Kit,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Kdr,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Gli1,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Nefm,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Nes,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Bst1,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Emcn,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Mcam,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Cspg4,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Nt5e,32166394
Mouse,Aorta,Mesenchymal Stromal Cell (MSC),Ptprc,32166394
Mouse,Aorta,Vascular stem cells/SPCs,Ly6a,32166394
Mouse,Aorta,Vascular stem cells/SPCs,Cd34,32166394
Mouse,Aorta,Vascular stem cells/SPCs,c-Kit,32166394
Mouse,Aorta,Adventitial SPC population,Ly6a,32166394
Mouse,Aorta,Adventitial SPC population,Cd34,32166394
Mouse,Aorta,SMC (Smooth Muscle Cells),c-Kit,32166394
Mouse,Aorta,EC (Endothelial Cells),c-Kit,32166394
Mouse,Aorta,Immune cells (including DC and NK cells),c-Kit,32166394
Mouse,Aorta,c-Kit-expressing cells,c-Kit,32166394
Mouse,Aorta,Adventitial SPCs,Sca-1,32166394
Mouse,Aorta,Stem progenitor cells,Ly6a,32166394
Mouse,Aorta,Stem progenitor cells,Cd34,32166394
Mouse,Aorta,Immune cells or their progenitors,CD45,32166394
Mouse,Aorta,Endothelial cells,CD31,32166394
Mouse,Aorta,Smooth muscle cells,Myh11,32166394
Mouse,Aorta,Endothelial cells,Cdh5,32166394
Mouse,Aorta,Endothelial cell,CD31,32166394
Mouse,Aorta,Endothelial cell,c-Kit,32166394
Mouse,Aorta,Endothelial cell,CD144,32166394
Mouse,Aorta,Endothelial cell,Cdh5,32166394
Mouse,Aorta,Endothelial cell,Pecam1,32166394
Mouse,Aorta,Endothelial cell,Nos3,32166394
Mouse,Aorta,Endothelial cell,Kdr,32166394
Mouse,Aorta,Endothelial cell,Vwf,32166394
Mouse,Aorta,Stem/Progenitor cell (SPC),Ly6a,32166394
Mouse,Aorta,Stem/Progenitor cell (SPC),Cd34,32166394
Mouse,Aorta,Stem/Progenitor cell (SPC),Pdgfra,32166394
Mouse,Aortic grafts,Endothelial cell,CD31,32166394
Mouse,Aortic grafts,Endothelial cell,CD144,32166394
Mouse,Aortic grafts,Endothelial cell,VCAM1,32166394
Mouse,Aortic grafts,Endothelial cell,e-NOS,32166394
Mouse,Aorta,c-Kit+ SPC,Sca-1,32166394
Mouse,Aorta,c-Kit+ SPC,CD34,32166394
Mouse,Aorta,c-Kit+ SPC,CD140a (PDGFRa),32166394
Mouse,Aorta,c-Kit+ SPC,CD105,32166394
Mouse,Aorta,c-Kit+ SPC,c-Kit,32166394
Mouse,Aorta,Endothelial cell,Pecam1,32166394
Mouse,Aorta,Endothelial cell,Cdh5,32166394
Mouse,Aorta,Endothelial cell,Kdr,32166394
Mouse,Aorta,Endothelial cell,Nos3,32166394
Mouse,Aorta,Endothelial cell,Flt1,32166394
Mouse,Aorta,Endothelial cell,Vwf,32166394
Mouse,Aorta,Endothelial cell,CD31,32166394
Mouse,Aorta,Endothelial cell,CD144,32166394
,,Endothelial cell,CD31,32166394
,,Endothelial cell,CD144,32166394
,,Endothelial cell,Pecam1,32166394
,,Endothelial cell,Cdh5,32166394
,,Endothelial cell,CD31,32166394
,,Endothelial cell,CD144,32166394
Mouse,Aortic grafts,Endothelial cell (EC),c-Kit,32166394
,,Vascular endothelial progenitor cell,CD31hiEmcnhi,32166394
,,Vascular endothelial progenitor cell,Procr,32166394
,,Vascular endothelial progenitor cell,CD157,32166394
,,Endovascular progenitor cell,CD34+CD31loVEGFR2−,32166394
Mouse,Aortic grafts,Leucocytes,CD45,32166394
Human,Retina,Retinal pigment epithelial cell,CD140b,32231223
Human,Retina,Retinal pigment epithelial cell,CD56,32231223
Human,Retina,Retinal pigment epithelial cell,GD2,32231223
Human,Retina,Retinal pigment epithelial cell,CD184,32231223
Human,Optic vesicle,RPE cells,CD140b,32231223
Human,Optic vesicle,RPE cells,CD104,32231223
Human,Optic vesicle,Alternative lineages,GD2,32231223
Human,Optic vesicle,Alternative lineages,CD184,32231223
Human,Retina,hPSC-RPE cell,CD140b,32231223
Human,Retina,hPSC-RPE cell,BEST-1,32231223
Human,Retina,hPSC-RPE cell,TYR,32231223
Human,Retina,hPSC-RPE cell,RPE65,32231223
Human,Retina,hPSC-RPE cell,POU5F1,32231223
Human,Retina,hPSC-RPE cell,MAP2,32231223
Human,Retina,hPSC-RPE cell,TUBB3,32231223
Human,Retina,hPSC-RPE cell,MITF,32231223
Human,Embryoid bodies,Pigmented cells,CD140b,32231223
Human,Embryoid bodies,Pigmented cells,GD2,32231223
Human,Embryoid bodies,Pigmented cells,CD184,32231223
Human,hPSC-RPE,hPSC-RPE cells,BEST-1,32231223
Human,hPSC-RPE,hPSC-RPE cells,CD140b,32231223
Human,Retina,RPE cell,CD140b,32231223
Human,Retina,RPE cell,BEST-1,32231223
Human,Retina,RPE cell,MITF,32231223
Human,Retina,RPE cell,CRALBP,32231223
Human,Retina,RPE cell,RPE65,32231223
Human,Retina,Eye-field progenitors,NCAM1/CD56,32231223
Human,Retina,RPE (Retinal Pigment Epithelium),MITF,32231223
Human,Retina,RPE (Retinal Pigment Epithelium),CRALBP,32231223
Human,Retina,RPE (Retinal Pigment Epithelium),PMEL,32231223
Human,Retina,RPE (Retinal Pigment Epithelium),TYR,32231223
Human,Retina,RPE (Retinal Pigment Epithelium),RPE65,32231223
Human,Retina,RPE (Retinal Pigment Epithelium),BEST-1,32231223
Human,,hPSC-RPE (Retinal Pigment Epithelial) cells,CD140b,32231223
Human,,hPSC-RPE (Retinal Pigment Epithelial) cells,CD56,32231223
Human,,hPSC-RPE (Retinal Pigment Epithelial) cells,TRA-1-60,32231223
Human,,hPSC-RPE (Retinal Pigment Epithelial) cells,GD2,32231223
Human,,hPSC-RPE (Retinal Pigment Epithelial) cells,CD184,32231223
Human,,hPSC-RPE (Retinal Pigment Epithelial) cells,MITF,32231223
Human,,hPSC-RPE (Retinal Pigment Epithelial) cells,BEST-1,32231223
Human,,hPSC-RPE (Retinal Pigment Epithelial) cells,PMEL,32231223
Human,,hPSC-RPE (Retinal Pigment Epithelial) cells,RPE65,32231223
Human,,mature hPSC-RPE (Retinal Pigment Epithelial) cells,CD104,32231223
Human,Retina,Retinal Pigment Epithelial (RPE) cell,CD140b,32231223
Human,Retina,Retinal Pigment Epithelial (RPE) cell,BEST-1,32231223
Human,Retina,Retinal Pigment Epithelial (RPE) cell,MITF,32231223
Human,Retina,Retinal Pigment Epithelial (RPE) cell,CRALBP,32231223
Human,Pluripotent Stem Cell,Undifferentiated cell,TRA-1-60,32231223
Human,Eye-field Progenitor,Progenitor cell,SIX3/6,32231223
Human,Eye-field Progenitor,Progenitor cell,PAX6,32231223
Human,Eye-field Progenitor,Progenitor cell,LHX2,32231223
Human,Eye-field Progenitor,Progenitor cell,OTX2,32231223
Human,,Eye-field progenitors or immature RPE cells,NCAM1/CD56,32231223
Human,,Eye-field progenitors or immature RPE cells,CD140b,32231223
Human,,RPE cells,MITF,32231223
Human,,RPE cells,BEST-1,32231223
Human,,RPE cells,RLBP1,32231223
Human,,RPE cells,PMEL,32231223
Human,,RPE cells,TYR,32231223
Human,,RPE cells,RPE65,32231223
Human,,Mesoderm lineage cells,MYOD1,32231223
Human,Retina,hPSC-RPE (Retinal Pigment Epithelium) cells,MITF,32231223
Human,Retina,hPSC-RPE (Retinal Pigment Epithelium) cells,BEST-1,32231223
Human,Retina,hPSC-RPE (Retinal Pigment Epithelium) cells,RLBP1,32231223
Human,Retina,hPSC-RPE (Retinal Pigment Epithelium) cells,PMEL,32231223
Human,Retina,hPSC-RPE (Retinal Pigment Epithelium) cells,TYR,32231223
Human,Retina,hPSC-RPE (Retinal Pigment Epithelium) cells,RPE65,32231223
Human,Retina,Eye-field progenitors,SIX6,32231223
Human,Retina,Eye-field progenitors,VSX2,32231223
Human,Retina,Eye-field progenitors,PAX6,32231223
Human,Retina,Eye-field progenitors,OTX2,32231223
Human,Retina,Eye-field progenitors,SIX3,32231223
Human,Retina,Eye-field progenitors,LHX2,32231223
Human,Retina,Eye-field progenitors,RAX,32231223
Human,Retina,Eye-field progenitors,ZIC1,32231223
Human,Retina,Myogenic lineage cells,MYOZ2,32231223
Human,Retina,Myogenic lineage cells,CASQ2,32231223
Human,Retina,Myogenic lineage cells,MYOD1,32231223
Human,Retina,Myogenic lineage cells,KLHL41,32231223
Human,Retina,hPSC-RPE (Retinal Pigment Epithelium) cells,CD56 (NCAM1),32231223
Human,Retina,hPSC-RPE (Retinal Pigment Epithelium) cells,CD140b,32231223
Human,Retina,hPSC-RPE (Retinal Pigment Epithelium) cells,CD104,32231223
Human,Retina,hPSC-RPE (Retinal Pigment Epithelium) cells,CD184,32231223
Human,Retina,hPSC-RPE (Retinal Pigment Epithelium) cells,GD2,32231223
Human,,hPSC-RPE,CD140b,32231223
Human,,hPSC-RPE,CD56,32231223
Human,,hPSC-RPE,TRA-1-60,32231223
Human,,hPSC-RPE,CD184,32231223
Human,,hPSC-RPE,GD2,32231223
Human,,hPSC-RPE,CD104,32231223
,,,PAX6,32231223
,,,NANOG,32231223
,,,BEST-1,32231223
,,,MITF,32231223
,,,ZO-1,32231223
,,,CRALBP,32231223
