pmid,species,tissue_type,cell_name,markers
33545035,,,cDC1-derived LAMP3+ cDCs,"['IL12B', 'BTLA', 'LAMP3', 'LAMP3']"
33545035,,,cDC2 and C1QC+ TAMs,['AXL']
33545035,,,cDC2-derived LAMP3+ cDCs,"['CD1E', 'CCL17', 'LAMP3', 'LAMP3', 'IDO1']"
33545035,,,monocytes,"['CD14', 'CD16', 'FCN1']"
33712461,Human,Retina,Retinal ganglion cells,['CD171(L1CAM)']
33712461,Mammalian,Retina,Ganglion cells,['RBPMS']
33712461,Mouse,Retina,Cone photoreceptor,['Cone arrestin']
33712461,Mouse,Retina,Cone photoreceptors,"['Lhx4', 'Otx2', 'Thrb']"
33712461,Mouse,Retina,GCL cells (Ganglion Cell Layer cells),['Isl1']
33712461,Mouse,Retina,Intrinsically photosensitive retinal ganglion cell,['Opn4']
33712461,Mouse,Retina,Mature RGCs,"['Pou4f2', 'Gap43', 'Sncg', 'Isl1']"
33712461,Mouse,Retina,Neurogenic RPC (Retinal Progenitor Cell),"['Gadd45a', 'Sox11']"
33712461,Mouse,Retina,Neurogenic RPCs,"['Neurod1', 'Insm1', 'Neurod4', 'Hes6', 'Onecut1', 'Onecut2', 'Sox4']"
33712461,Mouse,Retina,Neurogenic RPCs and RGCs,['Galanin']
33712461,Mouse,Retina,Neurogenic cells or photoreceptor precursors,"['Neurod1', 'Neurog2', 'Hes6']"
33712461,Mouse,Retina,Neurogenic retinal progenitor cells (RPCs),['Gal']
33712461,Mouse,Retina,RGC (Retinal Ganglion Cell),"['Brn3a', 'Brn3b', 'Pou4f2 (Brn3b)', 'Isl1', 'Gal', 'Pou4f1 (Brn3a)', 'RBPMS', 'Gap43', 'Igfbpl1', 'Sncg', 'Igfbp4', 'Foxp1', 'Stxbp6', 'Bhlhe22', 'Penk', 'Ebf3', 'Pou4f1', 'Pou4f2', 'Prdm8', 'Slc17a6', 'Irx3', 'Calb2', 'Tac1']"
33712461,Mouse,Retina,RGCs,['Atoh7-bound and down-regulated in Atoh7 mutants']
33712461,Mouse,Retina,RGCs (Retinal Ganglion Cells),"['RBPMS', 'Isl1', 'Brn3a (Pou4f1)', 'Brn3b (Pou4f2)', 'RBPMS', 'Brn3a', 'Brn3b']"
33712461,Mouse,Retina,Retinal ganglion cell,"['Calbindin', 'Brn3a']"
33712461,Mouse,Retina,Retinal ganglion cells,"['BRN3A', 'BRN3B', 'ISL1', 'RBPMS', 'SOX4', 'SOX11']"
33712461,Mouse,Retina,Retinal ganglion cells (RGCs),['Islr2']
33712461,Mouse,Retina,Retinal progenitor cell,['Pax6']
33712461,Mouse,Retina,ipRGC (Intrinsically photosensitive Retinal Ganglion Cell),['Melanopsin']
33712461,Murine,Retina,Retinal ganglion cells,"['ISL1', 'BRN3B', 'Neurod1', 'Pou4f2', 'Isl1']"
33712461,,,RGCs,"['Pou6f2', 'Elavl4', 'Isl1', 'Tubb2b']"
33712461,,,neurogenic RPCs,"['Hes6', 'Btg2', 'Neurod1', 'Neurog2', 'Pou6f2', 'Otx2', 'Meis2', 'Lhx4']"
33730555,Human,Lacrimal gland,Acinar cell,"['LTF', 'LCN1', 'LYZ', 'PRR27', 'LACRT', 'SCGB1D1', 'SCGB2A1', 'CST1', 'CST4', 'HTN1', 'SMR3A', 'SMR3B', 'CHRM1', 'LYZ', 'LTF', 'LCN1', 'BPIFA1']"
33730555,Human,Lacrimal gland,Basal cell,['TP63']
33730555,Human,Lacrimal gland,Ductal and acinar cells,['VIPR1']
33730555,Human,Lacrimal gland,Ductal cell,"['LCN2', 'WFDC2', 'C3', 'LCN2', 'WFDC2', 'LCN2', 'C3', 'WFDC2']"
33730555,Human,Lacrimal gland,Ductal progenitor,['KRT5']
33730555,Human,Lacrimal gland,Endothelial cell,"['CDH5', 'PECAM1']"
33730555,Human,Lacrimal gland,Epithelial cell,"['PAX6', 'FOXC1', 'AQP5']"
33730555,Human,Lacrimal gland,Lymphocyte,"['PTPRC', 'CD2']"
33730555,Human,Lacrimal gland,Myoepithelial cell,"['ACTA2', 'MYH11', 'MYLK', 'TPM2']"
33730555,Human,Lacrimal gland,,"['CFTR', 'CLCN3', 'SLC12A4', 'LRRC26']"
33730555,Human,Lacrimal gland organoid,Acinar cell,['BPIFA1']
33730555,Human,Lacrimal gland organoid,Basal cell,"['KRT5', 'KRT14', 'NGFR', 'TP63']"
33730555,Human,Lacrimal gland organoid,Differentiated cell,"['AQP5', 'F3', 'MUC16', 'MUC5AC', 'PIGR']"
33730555,Human,Lacrimal gland tissue,Acinar cell,"['LTF', 'PRR27', 'SCGB2A1', 'HTN1']"
33730555,Human,Lacrimal gland tissue,Ductal cell,"['LCN2', 'WFDC2']"
33730555,Mouse,Lacrimal gland,Ductal cell,"['Pigr', 'C3', 'Lcn2', 'Ltf', 'Sftpd', 'Serpinb2', 'Serpinb5', 'Cstb', 'Cst6', 'Aqp5']"
33730555,Mouse,Lacrimal gland,Ductal cell progenitors,['Krt5']
33730555,Mouse,Lacrimal gland,Ductal progenitor,['KRT5']
33730555,Mouse,Lacrimal gland,Ducts,['Ltf']
33730555,Mouse,Lacrimal gland,Myoepithelial cell,"['Acta2', 'Myl9']"
33730555,Mouse,Lacrimal gland,Stem cell,"['Lgr5', 'Axin2', 'Tnfrsf19', 'Krt5']"
33730555,,Lacrimal gland,Acinar cells,['Aqp5']
33730555,,Lacrimal gland,Epithelial cells,['Pax6']
33730555,,Lacrimal gland,Luminal cells,['Lcn2']
33730555,,,,"['PAX6', 'AQP5', 'LTF', 'KRT5', 'KI67', 'ACTA2', 'LYZ', 'LCN2', 'BPIFA1', 'PRR27', 'WFDC2', 'SCGB2A1', 'HTN1', 'LCN1']"
33836603,Mouse,Retina,Microglia,"['Aif1', 'Trem2', 'Csf1r', 'Iba-1', 'RIP1', 'RIP3', 'Iba-1', 'Iba-1']"
33836603,Mouse,Retina,Microglia (LcMG cluster),"['Cx3cr1', 'Tmem119', 'Siglech', 'P2ry12']"
33836603,Mouse,Retina,Microglia (MG0 cluster),"['Cx3cr1', 'Tmem119', 'Siglech', 'P2ry12']"
33836603,Mouse,Retina,Microglia (sMG1 cluster),"['Snca', 'Ube2l6']"
33836603,Mouse,Retina,Microglia (sMG2 cluster),"['Mif', 'Hmox1', 'Prdx1', 'Igf1', 'Lpl', 'Fabp5', 'Lgals3', 'Ccl3', 'Ccl2', 'Rip3', 'Mlkl']"
33836603,Mouse,Retina,Monocyte-derived macrophages,"['Cfp', 'Ifitm3', 'Ccr2', 'Mrc1', 'CD163']"
33836603,Mouse,Retina,Myeloid cells,"['Mrc1', 'CD163', 'Ccr2']"
33836603,Mouse,Retina,Necroptotic microglia,"['RIP3', 'MLKL', 'FGF2']"
33836603,Mouse,Retina,Perivascular macrophages,"['Cfp', 'Ifitm3', 'Ccr2', 'Mrc1', 'CD163']"
33836603,Mouse,Retina,Vascular endothelial cells,['CD31']
33836603,Mouse,Retina,sMG2 cells,"['RIP1', 'RIP3']"
33882290,Human,Barrett's esophagus,Epithelial cells,"['Foxa2', 'Agr2', 'Muc2']"
33882290,Human,Barrett's esophagus,,['SOX9']
33882290,Human,Esophagus,Barrett's Esophagus cells,"['KRT8', 'AGR2', 'VIL1', 'KRT7', 'KRT20']"
33882290,Human,Esophagus,Columnar metaplasia cells,"['EpCam', 'Krt8', 'Sox9']"
33882290,Human,Esophagus (Barrett's Esophagus),Metaplastic cells,"['KRT8', 'AGR2', 'VIL1', 'KRT7', 'KRT20']"
33882290,Mouse,Embryonic esophagus,Embryonic esophageal cells,"['Krt8', 'Krt7', 'Krt20']"
33882290,Mouse,Esophageal tissue,Basal epithelial cells,['Krt14']
33882290,Mouse,Esophageal tissue,Columnar cells,"['Krt8', 'Krt18', 'Krt19']"
33882290,Mouse,Esophageal tissue,Columnar differentiated cells,"['Ptch1', 'Gli1', 'Lgr5', 'Axin2', 'Lef1', 'Bmp6', 'Krt20', 'Foxc1', 'Foxe1', 'Runx2', 'Zeb2', 'Krt7', 'Krt8', 'Krt19', 'Tff1', 'Muc5ac', 'Muc4', 'Gkn2', 'Mgam', 'Vil1', 'Foxa2', 'GATA6']"
33882290,Mouse,Esophageal tissue,EpHI/K8+ cells,['Krt8']
33882290,Mouse,Esophageal tissue,EpHI/K8neg cells,['Krt8']
33882290,Mouse,Esophageal tissue,Smo+ cells,['Ptch1']
33882290,Mouse,Esophageal tissue,Suprabasal differentiated cells,['Krt13']
33882290,Mouse,Esophageal tissue,Terminally differentiated cells,['Sprr1b']
33882290,Mouse,Esophagus,Basal cells,"['Itga6', 'Itgb4']"
33882290,Mouse,Esophagus,Columnar cells,['Sox9']
33882290,Mouse,Esophagus,Columnar metaplasia cells,"['Krt7', 'Krt8', 'Muc5ac', 'Muc2', 'Muc6', 'Agr2', 'Vil1']"
33882290,Mouse,Esophagus,Columnar transition epithelium,"['Krt8', 'Krt18', 'Cldn18']"
33882290,Mouse,Esophagus,Columnar/intestinal cells,"['K8', 'A33']"
33882290,Mouse,Esophagus,EpHI cells,"['Krt7', 'Krt8', 'Krt18', 'Krt20']"
33882290,Mouse,Esophagus,EpHI/K8+ cells,"['Krt7', 'Muc5ac', 'Tff1']"
33882290,Mouse,Esophagus,EpHI/K8neg cells,"['Krt5', 'Krt14', 'Trp63']"
33882290,Mouse,Esophagus,Epithelial cells,"['Krt8', 'Krt7', 'EpCam', 'Sox9']"
33882290,Mouse,Esophagus,Smo+ differentiated cells,"['Abca12', 'Sprr1b']"
33882290,Mouse,Esophagus,Smo+/Krt8+ columnar-like cells,['Sox9']
33882290,Mouse,Esophagus,SmoM2+ esophageal cells,['EpCam']
33882290,Mouse,Esophagus,Squamous cell,"['Krt7', 'Krt20', 'p63']"
33882290,Mouse,Esophagus,Squamous cells,"['Krt14', 'Krt4', 'Krt13']"
33882290,Mouse,Esophagus,Squamous transition epithelium,"['Krt14', 'Krt5', 'Trp63']"
33882290,Mouse,Esophagus,Transition epithelium (both columnar and squamous),['EpCam']
33882290,Mouse,GI tract epithelium,EpCam-positive cells,['Sox9']
33882290,,Esophagus,Esophageal cells,"['Krt8', 'Sox9', 'CyclinD1']"
33947861,Mouse,Lung,AT1 and AT2 cell,"['Cdh1', 'NKX2-1']"
33947861,Mouse,Lung,AT1 cell,"['Spock2', 'HOPX', 'NKX2-1', 'Pdpn', 'Hopx', 'NKX2-1', 'Pdpn', 'Hopx', 'Spock2', 'HOPX', 'Ager', 'Hopx', 'HOPX', 'PDPN', 'NKX2-1', 'YAP/TAZ']"
33947861,Mouse,Lung,AT1 cells,"['Spock2', 'Lamp3']"
33947861,Mouse,Lung,AT2 cell,"['Lamp3', 'SFTPC', 'Sftpc', 'Sftpb', 'Lamp3', 'Sftpc', 'Sftpb', 'Lamp3', 'Lamp3', 'SFTPC', 'LAMP3', 'Il33', 'Lcn2', 'SFTPC', 'LAMP3', 'SFTPC', 'LAMP3', 'CEBPA', 'LAMP3', 'ECAD']"
33947861,Mouse,Lung,Epithelial cell,['Cdh1']
33947861,Mouse,Lung,Mesenchymal cell,['Pdgfra']
33947861,Mouse,Lung,Proliferating cells,['KI67']
33947861,Mouse,Lung,SOX9 progenitors,['Sox9']
33947861,Mouse,Lung,,"['Cdh1', 'Irf2', 'Cdh1', 'Irf2']"
33947861,,Lung,AT1 cell,['Spock2']
33947861,,Lung,AT2 cell,['Lamp3']
33947861,,Lung,Progenitor cell,['Sox9']
33947861,,Lung,Proliferative cell,['Mki67']
33947861,,,AT1 cells,"['Tead1/4', 'Ctgf', 'Cyr61']"
33947861,,,AT2 cells,['CEBPA']
33947861,,,Endothelial cell,['Cdh5']
33947861,,,Epithelial cell,"['Nkx2-1', 'Epcam']"
33947861,,,Immune cell,['Runx1']
33947861,,,Mesenchymal cell,['Tbx4']
33958447,Human,Brain,D1 MSNs,['ISL1']
33958447,Human,Brain,D2 MSNs,['SIX3']
33958447,Human,Brain,Medium Spiny Neurons (MSNs),"['PDYN', 'TSHZ1']"
33958447,Human,LGE (Lateral Ganglionic Eminence),Apical Progenitors,"['SALL3', 'LINC01896']"
33958447,Human,LGE (Lateral Ganglionic Eminence),D1-MSNs (D1 medium spiny neurons),['ISL1']
33958447,Human,LGE (Lateral Ganglionic Eminence),D2-MSNs (D2 medium spiny neurons),['SIX3']
33958447,Human,LGE (Lateral Ganglionic Eminence),MGE interneurons,"['NKX2.1', 'LHX6', 'LHX8']"
33958447,Human,LGE (Lateral Ganglionic Eminence),dorsal LGE (dLGE) interneurons,"['SP8', 'COUP-TFII (NR2F2)', 'PAX6']"
33958447,Human,Striatum,D1-MSNs,"['ZNF467', 'OCT6', 'IKZF1']"
33958447,Human,Striatum,D1-MSNs (patch cells),"['PDYN', 'TSHZ1']"
33958447,Human,Striatum,D2-MSNs,"['ZNF467', 'OCT6', 'MAFB']"
33958447,Human,Striatum,D2-MSNs (patch cells),"['PDYN', 'TSHZ1']"
33958447,Human,Striatum,Pre-MSN,"['OCT6 (POU3F1)', 'ISL1', 'SIX3', 'CTIP2']"
33958447,Human,,APs (Ancestal Progenitors),['OTX1']
33958447,Human,,BPs (Basal Progenitors),['VAX1']
33958447,Human,,D1-MSN,['IKZF1']
33958447,Human,,D1-MSNs,['ISL1']
33958447,Human,,D1-MSNs (D1 Medium Spiny Neurons),['FOXO1']
33958447,Human,,D2-MSNs,['SIX3']
33958447,Human,,D2-MSNs (D2 Medium Spiny Neurons),['NANOG']
33958447,Human,,MSNs (Medium Spiny Neurons),['POU2F2']
33958447,Human,,Mature D1-MSNs,['NEFM']
33958447,Human,,Postmitotic neurons (SVZ of LGE),['OCT6']
33958447,Human,,Pre-MSNs,['OCT6']
33958447,Mouse,,D2-MSN,['IKZF1']
33958447,,,D2-MSN,['MAFB']
33958447,,,pre-MSN,['OCT6']
33972733,Mouse,Oesophageal tissue,Basal cell,['KLF4']
33972733,Mouse,Oesophagus,Basal and suprabasal cell,['SOX2']
33972733,Mouse,Oesophagus,Basal cell,"['KRT14', 'KLF4', 'KRT14']"
33972733,Mouse,Oesophagus,Basal progenitor cell,['SOX2']
33972733,Mouse,Oesophagus,Suprabasal cell,"['KRT4', 'KRT4']"
33972733,Mouse,Oesophagus,Suprabasal differentiated cell,['KLF4']
33972733,Mouse,Olfactory epithelium,Basal cell,"['KLF4', 'KRT4', 'KRT14']"
33972733,Mouse,,Basal cell,"['KLF4', 'YAP', 'Cyr61', 'Ctgf', 'Thbs1', 'Cav1', 'Klf2', 'Dcn', 'Krt4', 'Krt13', 'Cdnk1a', 'Cebpb', 'Klf4', 'Cyr61', 'Thbs1', 'Nrg1', 'Nrg2', 'Klf6', 'Hbegf', 'Ptgs2', 'Igfbp2', 'Igfbp7', 'Cav1', 'Klf2', 'Amotl1', 'Wtip', 'Ajuba', 'Ctgf', 'Dcn', 'Krt14', 'Itgb1', 'Itga6']"
33972733,Mouse,,Differentiated cell,"['Tgm3', 'Krt13', 'Grhl3', 'Krt4', 'Sbsn']"
33972733,Mouse,,Epithelial cell,['Ep-Cam']
33972733,Mouse,,Fibroblast,"['Col1a2', 'Col1a1', 'Fn1', 'Pdgfra']"
33972733,Mouse,,Immune cell,['CD45']
33972733,,oesophagus,epithelial cell,"['Krt8', 'Krt17', 'Krt19', 'Lgr5']"
33972733,,,basal cell,"['Cd44', 'Ly6a', 'Mt2', 'Tnc', 'Pdpn', 'Rhoc', 'Evl', 'Vcan', 'Mmp14', 'Dcn', 'Lad1', 'Cfl1', 'Dstn', 'Dsc3', 'Rhob', 'Klf4', 'Krt4', 'Krt13', 'Cdkn1a', 'Cebpb']"
33984282,Human,Cornea,qLSCs (quiescent Limbal Stem Cells),"['GPHA2', 'IFITM3']"
33984282,Human,,Basal limbal epithelial cells,['KRT15']
33984282,Human,,LSCs (Limbal Stem Cells),"['IFITM3', 'GPHA2']"
33984282,Human,,Regulatory T cells,"['Cd4', 'Cd25', 'Foxp3']"
33984282,Human,,T cells,"['Cd45', 'Cd3', 'Cd8']"
33984282,Mouse,Cornea,B cells,"['Cd19', 'Cd79a', 'Cd79b']"
33984282,Mouse,Cornea,Blood vessels,['Cd31']
33984282,Mouse,Cornea,Corneal stromal keratocytes,"['Vim', 'Thy1', 'S100a4']"
33984282,Mouse,Cornea,Dividing cells,['Ki67']
33984282,Mouse,Cornea,Goblet cells,"['Muc2', 'Muc5ac', 'Muc5b']"
33984282,Mouse,Cornea,Limbal region cells,['Gpha2/K15-GFP']
33984282,Mouse,Cornea,Lymph vessels,['Lyve-1']
33984282,Mouse,Cornea,Melanocytes,"['Dct', 'Mitf', 'Ptgs', 'Tyrp1', 'Melana', 'Tyr']"
33984282,Mouse,Cornea,Regulatory T cells,"['FoxP3-GFP', 'Cd25']"
33984282,Mouse,Cornea,T cells,"['Cd3d', 'Cd3e', 'Cd4', 'G2mb', 'Cd3ε']"
33984282,Mouse,Cornea,T cells (CD4+),['CD4']
33984282,Mouse,Cornea,T cells (CD8+),['CD8a']
33984282,Mouse,Cornea,qLSCs,"['Cd63', 'Gpha2']"
33984282,Mouse,Cornea,,"['Gpha2', 'Cd63']"
33984282,Mouse,Corneal epithelial tissue,Basal cells (Cluster 1),"['Itgb1', 'Itgb4', 'Ccnd1']"
33984282,Mouse,Corneal epithelial tissue,Basal conjunctival cells,['Krt14']
33984282,Mouse,Corneal epithelial tissue,Basal conjunctival/limbal epithelial cells,['Krt15']
33984282,Mouse,Corneal epithelial tissue,Basal limbal cells (Cluster 3-4),"['Krt15', 'Krt14']"
33984282,Mouse,Corneal epithelial tissue,Conjunctival cells,"['Krt17', 'Krt4', 'Krt19', 'Krt6a', 'Krt13', 'Krt8']"
33984282,Mouse,Corneal epithelial tissue,Corneal cells (Clusters 6-9),['Krt12']
33984282,Mouse,Corneal epithelial tissue,Supra-basal cells (Cluster 2),"['Cld4', 'Dsg1a', 'Cdkn1a']"
33984282,Mouse,Corneal epithelial tissue,Supra-basal conjunctival cells,['Krt14']
33984282,Mouse,Corneal epithelial tissue,Supra-basal conjunctival/limbal epithelial cells,['Krt15']
33984282,Mouse,,B cell,['Cd19']
33984282,Mouse,,LSC (Limbal Stem Cell),"['Gpha2', 'Cd63', 'Ifitm3']"
33984282,,Cornea,Epithelial cells,['Krt17']
33984282,,Cornea,Outer limbal stem cells (qLSCs),"['Gpha2', 'Ifitm3', 'Cd63']"
33984282,,,basal inner limbal epithelial cells,"['Krt14', 'Krt12']"
33984282,,,basal outer limbal epithelial cells,"['Krt14', 'Krt17']"
33984282,,,conjunctival cells,"['Krt4', 'Krt19', 'Krt17', 'Krt6', 'Krt8']"
33984282,,,corneal cells,['Krt12']
33984282,,,inner limbal epithelial cells,"['Atf3', 'Mt1-2']"
33984282,,,limbal supra-basal cells,['Prdm1']
33984282,,,outer limbal basal epithelial cells,"['Krt15', 'Ifitm3', 'Cd63']"
34163487,Human,Colonic tissue,"CD8+ T cells (terminally differentiated, dysfunctional)",['IL-26']
34163487,,Skin,Tissue-resident memory T cells,"['RUNX3', 'LGALS3']"
34171432,Human,Gallbladder,Adenocyte,['KRT19']
34171432,Human,Gallbladder,Squamous cell,"['TP63', 'KRTDAP', 'FAT2']"
34171432,Human,Gallbladder cancer,Adipocyte,"['FABP4', 'RBP7', 'CD36']"
34171432,Human,Gallbladder cancer,B cell (Follicular),"['CD79A', 'MS4A1']"
34171432,Human,Gallbladder cancer,B cell (Plasma),"['IGHM', 'IGHA1', 'IGHG1', 'IGHG4', 'IGKC', 'MZB1']"
34171432,Human,Gallbladder cancer,CD4+ T cell,"['CD4', 'CD2', 'CD3D', 'TRBC1', 'TRBC2', 'CD3E', 'FYB1', 'IL32', 'CD7']"
34171432,Human,Gallbladder cancer,CD8+ T cell,"['GZMA', 'CD8A', 'CD8B', 'CCL5', 'GNLY', 'CST7', 'CCL4', 'GZMH', 'GZMK', 'GZMB']"
34171432,Human,Gallbladder cancer,Dendritic cell,"['FCER1A', 'HLA-DQA1', 'HLA-DPA1', 'HLA-DPB1', 'HLA-DRB1']"
34171432,Human,Gallbladder cancer,Endothelial cell,"['PECAM1', 'VWF', 'ENG']"
34171432,Human,Gallbladder cancer,Epithelial cancer cells (subtype 2),"['MDK', 'CD24', 'SERPINA1']"
34171432,Human,Gallbladder cancer,Epithelial cell (subtype 1),"['KRT19', 'EPCAM', 'CLDN7', 'CDH1']"
34171432,Human,Gallbladder cancer,Fibroblast,"['COL14A1', 'MFAP5', 'IL6', 'PLA2G2A', 'CFD', 'DCN', 'CXCL14']"
34171432,Human,Gallbladder cancer,M1 Macrophage,"['MARCO', 'SNX10', 'CSF1R', 'CD163']"
34171432,Human,Gallbladder cancer,M2 Macrophage,"['MRC1', 'S100B']"
34171432,Human,Gallbladder cancer,Macrophage,"['CXCL10', 'CXCL10']"
34171432,Human,Gallbladder cancer,Mast cell,"['TPSB2', 'MS4A2', 'TPSAB1', 'KIT']"
34171432,Human,Gallbladder cancer,Monocyte-like cell,"['FCN1', 'EREG', 'S100A12', 'CXCL10']"
34171432,Human,Gallbladder cancer,Myofibroblast,"['ACTA2', 'MMP11', 'CTHRC1', 'COL1A1', 'COL3A1', 'COL1A2', 'FN1']"
34171432,Human,Gallbladder cancer,Pericyte,"['RGS5', 'MYL9', 'MYLK', 'MCAM']"
34171432,Human,Gallbladder cancer,Treg,"['CXCR3', 'CXCR3']"
34171432,Human,Gallbladder cancer,Treg cell,"['TIGIT', 'CTLA4', 'FOXP3', 'TRAC', 'IL2RA', 'IL7R', 'CCR7', 'CCL20']"
34171432,Human,Gallbladder cancer (GBC) tissue,CAF-ACTA2,['ACTA2']
34171432,Human,Gallbladder cancer (GBC) tissue,CAF-MFAP5,['MFAP5']
34171432,Human,Gallbladder cancer (GBC) tissue,Endothelial-DCN,['DCN']
34171432,Human,Gallbladder cancer (GBC) tissue,Immunosuppressive macrophages,['CD163']
34171432,Human,Gallbladder cancer (GBC) tissue,M1/M2 macrophages,['MDK']
34171432,Human,Gallbladder cancer (GBC) tissue,Tregs,['FOXP3']
34171432,Human,Gallbladder cancer tissue,Epithelial cell (subtype 2),"['CD24', 'MDK', 'SERPINA1']"
34171432,Human,Gallbladder cancer tissue,M2 macrophage,['CD163']
34171432,Human,Gallbladder cancer tissue,Treg cell,['FOXP3']
34171432,Human,,M2 macrophage,"['CD163', 'CD206', 'IL10']"
34171432,Human,,Treg,['CD4+CD25+CD127low']
34171432,Human,,pan-macrophage,['CD11b']
34171432,,,CAFs (Cancer-Associated Fibroblasts),"['ACTA2', 'ACTA2']"
34171432,,,CD8+ T cell (exhausted),"['CTLA4', 'LAG3', 'PDCD1']"
34171432,,,Endothelial cell,"['DCN', 'DCN']"
34171432,,,Epithelial cell,"['PLAU', 'MMP7']"
34171432,,,M2 Macrophage,"['CD163', 'CD11b', 'CD206', 'CD11b', 'CD206']"
34171432,,,Macrophage,['LRP1']
34171432,,,Myofibroblast,"['MFAP5', 'MFAP5']"
34171432,,,Treg,"['FOXP3', 'CXCR3']"
34183838,Human,Blood,B cell,['CD20']
34183838,Human,Blood,Cytotoxic T cell,['CD8a']
34183838,Human,Blood,Invariant natural killer T cell (iNKT cell),['Vα24-Jα18']
34183838,Human,Blood,Mucosal-associated invariant T cell (MAIT cell),['Vα7.2 TCR']
34183838,Human,Blood,Natural killer cell,['CD56']
34183838,Human,Blood,T cell,"['CD3', 'PD-1']"
34183838,Human,Blood,T helper cell,['CD4']
34183838,Human,Blood,Vδ2 T cell,['Vδ2-TCR']
34183838,Human,Blood,γδ T cell,['γδTCR']
34183838,Human,,B cell,"['CD19', 'PD-L1', 'PD-L2', 'CD19']"
34183838,Human,,CD14+ monocyte,['CD14']
34183838,Human,,CD16+ monocyte,['CD16']
34183838,Human,,CD4+ Memory T cell,['CD45RO+CD45RA-']
34183838,Human,,CD4+ Naive T cell,['CCR7+CD45RO-CD45RA+']
34183838,Human,,CD4+ Treg cell,['CD4+CD25+CD127lo']
34183838,Human,,CD8+ T cell,['CD8']
34183838,Human,,Dendritic cell (DC),['HLA-DR']
34183838,Human,,Double Negative (DN) T cell,['CD4-CD8-']
34183838,Human,,Natural Killer (NK) cell,['CD56']
34183838,Human,,T cell,"['PD-1', 'CD3', 'CD3']"
34192657,Human,Esophageal tissue,B cells,"['CD79A', 'IGKC']"
34192657,Human,Esophageal tissue,Cancer cells,"['EPCAM', 'SOX2']"
34192657,Human,Esophageal tissue,Dendritic cell (DC),['CD274']
34192657,Human,Esophageal tissue,Endothelial cells,"['VWF', 'RAMP2']"
34192657,Human,Esophageal tissue,Epithelial cells,"['KRT13', 'SPRR3']"
34192657,Human,Esophageal tissue,Fibroblasts,"['DCN', 'COL1A1']"
34192657,Human,Esophageal tissue,Follicular B cell (Cluster 2),"['CD74', 'S100A8', 'CXCR4']"
34192657,Human,Esophageal tissue,Follicular B cell (Cluster 3),"['HLA-DQA2', 'CCR7', 'JUND']"
34192657,Human,Esophageal tissue,Macrophage,"['CXCR4', 'TGFB1', 'HAVCR2', 'CD276']"
34192657,Human,Esophageal tissue,Macrophages (Phase 3),"['HLA-DQA2', 'HLA-DPB1', 'HLA-DRB5']"
34192657,Human,Esophageal tissue,Mast cells,"['TPSB2', 'CPA3']"
34192657,Human,Esophageal tissue,Myeloid cells,"['LYZ', 'C1QB']"
34192657,Human,Esophageal tissue,NKT/CD8+ T cells,"['GZMB', 'NKG7', 'GNLY', 'LAG3', 'PDCD1', 'HAVCR2']"
34192657,Human,Esophageal tissue,Plasma B cell,"['MZB1', 'FKBP11', 'IGHG3']"
34192657,Human,Esophageal tissue,Regulated/CD4+ T cells,"['CD4', 'IL2RA', 'FOXP3']"
34192657,Human,Esophageal tissue,T cells,"['CD3D', 'CD3E']"
34192657,Human,Esophageal tissue,T follicular helper cells,"['MAF', 'ICOS', 'BTAF']"
34192657,Human,,Epithelial cells,['EPCAM']
34192657,Human,,Follicular B cells,['MS4A1']
34192657,Human,,Immune cell,"['MIF', 'ALCAM', 'COPA']"
34192657,Human,,Immune cells,['CD45']
34192657,Human,,Keratinocytes,['KRT5']
34192657,Human,,Myofibroblasts,['ACTA2']
34192657,Human,,NKT/CD8+ T C4 cluster,"['LGALS9', 'NECTIN2']"
34192657,Human,,NKT/CD8+ T cell (cluster 1),"['IL2', 'IL17A', 'GZMK', 'IFNG', 'NKG7']"
34192657,Human,,NKT/CD8+ T cell (phase 2),['SA100A9']
34192657,Human,,Naïve T cell,"['CCR7', 'TCF7', 'LEF1']"
34192657,Human,,Plasma B cells,"['IGHG1', 'IGHG4']"
34192657,Human,,T cell,['HAVCR2']
34192657,Human,,T cell (cytotoxic status),"['GNLY', 'GZMB', 'PRF1']"
34192657,Human,,T cell (inhibitory status),"['TIGIT', 'CTLA4', 'HAVCR2']"
34192657,Human,,Tumor cell,['CD74']
34192657,Human,,Tumor cells,"['LAG3', 'HAVCR2']"
34192657,,,cancer cells,"['EPCAM', 'SOX2', 'IGFBP2', 'IGFBP3', 'ODC1', 'SOX4', 'KRT5']"
34192657,,,non-malignant epithelial cells,"['SPRR3', 'KRT13', 'CRCT1', 'CRNN', 'SPINK5', 'CSTB']"
34224783,Human,,Central memory T cells,['CD45RA-CCR7+']
34224783,Human,,Effector memory T cells,['CD45RA-CCR7-']
34224783,Human,,Monocytes,['CD14+']
34224783,Human,,Naive B cells,['CD27-IgD+']
34224783,Human,,Naive T cells,['CD45RA+CCR7+']
34224783,Human,,Plasmablasts,['CD24lowCD38high']
34224783,Human,,Switched memory B cells,['CD27+IgD-']
34224783,Human,,TEMRA,['CD45RA+CCR7-']
34224783,Human,,Unswitched memory B cells,['CD27+IgD+']
34225455,Human,Blood,Circulating Tumor Cell,"['MCSP', 'MCAM', 'LNGFR']"
34225455,Human,,CTC (Circulating Tumor Cell),['BRAF']
